MAC,Timestamp,Lin_Acc_X,Lin_Acc_Y,Lin_Acc_Z,Roll,Pitch
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:19:500,-224.97,-42.72,12.31,1.29,1.38
08:D1:F9:DC:8F:80,2025:03:18 14:38:19:500,-63.19,-2.79,7.97,-2.8,-1.44
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:19:500,-280.22,14.47,-11.84,-2.26,1.5
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:19:600,121.76,-2.39,18.26,-3.01,1.42
08:B6:1F:75:ED:80,2025:03:18 14:38:19:600,10.79,-1.68,1.92,0.72,-1.34
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:19:600,58.91,7.5,-6.61,0.85,1.4
08:D1:F9:DC:8F:80,2025:03:18 14:38:19:600,52.62,18.35,-3.49,-1.76,-1.23
08:B6:1F:75:ED:80,2025:03:18 14:38:19:700,18.79,-3.58,4.03,0.73,-1.29
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:19:700,103.43,-3.93,-4.28,-0.74,1.51
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:19:700,104.58,21.71,27.79,2.48,1.25
08:D1:F9:DC:8F:80,2025:03:18 14:38:19:700,-43.79,-3.73,3.18,-2.28,-1.46
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:19:800,-145.19,6.48,7.11,-0.74,1.5
08:B6:1F:75:ED:80,2025:03:18 14:38:19:800,-15.48,7.06,-3.37,1.13,-1.1
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:19:800,-145.19,6.48,7.11,-0.74,1.5
08:D1:F9:DC:8F:80,2025:03:18 14:38:19:800,-25.74,1.72,0.21,1.69,-1.5

08:D1:F9:DC:8F:80,2025:03:18 14:38:25:700,11.06,2.27,-1.6,-2.19,-1.33
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:25:800,81.61,-5.98,32.32,-2.96,1.19
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:25:800,145.83,-39.74,-30.44,-0.92,1.24
08:B6:1F:75:ED:80,2025:03:18 14:38:25:800,-39.09,24.58,-14.61,1.03,-0.94
08:D1:F9:DC:8F:80,2025:03:18 14:38:25:800,-61.54,13.23,0.94,1.64,-1.36
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:25:900,-1014.56,193.27,378.17,-0.47,1.17
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:25:900,-632.98,198.83,-86.59,-1.98,1.24
08:B6:1F:75:ED:80,2025:03:18 14:38:25:900,5.55,-4.1,2.44,1.03,-0.86
08:D1:F9:DC:8F:80,2025:03:18 14:38:25:900,-29.09,8.0,0.53,1.64,-1.3
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:26:000,175.79,1.85,65.06,3.11,1.22
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:26:000,-51.77,28.42,75.47,-0.36,0.57
08:B6:1F:75:ED:80,2025:03:18 14:38:26:000,-38.74,14.69,-13.23,0.84,-1.1
08:D1:F9:DC:8F:80,2025:03:18 14:38:26:000,-5.78,-0.19,0.62,-2.85,-1.46
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:26:100,240.21,72.82,177.6,2.75,0.9
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:26:100,49.4,8.08,-67.58,0.12,0.63
08:B6:1F:75:ED:80,2025:03:18 14:38:26:100,91.3,-18.35,22.19,0.69,-1.27
08:D1:F9:DC:8F:80,2025:03:18 14:38:26:100,-25.73,0.21,3.11,3.07,-1.45
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:26:200,-15.09,-4.22,-2.61,2.12,1.25
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:26:200,-293.36,-37.55,154.94,0.24,1.07
08:B6:1F:75:ED:80,2025:03:18 14:38:26:200,16.98,-9.17,4.49,1.12,-1.03
08:D1:F9:DC:8F:80,2025:03:18 14:38:26:200,-16.44,1.87,1.32,2.18,-1.43
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:26:300,-529.29,-60.69,-116.09,2.66,1.33
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:26:300,-498.21,139.87,112.52,-0.89,1.22
08:B6:1F:75:ED:80,2025:03:18 14:38:26:300,-8.69,4.76,-1.89,1.19,-1.04
08:D1:F9:DC:8F:80,2025:03:18 14:38:26:300,-34.54,0.0,6.14,3.14,-1.39
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:26:400,-150.96,-36.33,-147.43,2.9,0.78
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:26:400,27.63,-14.52,-8.85,-1.02,1.02
08:B6:1F:75:ED:80,2025:03:18 14:38:26:400,-5.69,2.52,-1.13,1.15,-1.12
08:D1:F9:DC:8F:80,2025:03:18 14:38:26:400,3.4,0.47,-0.51,-2.39,-1.37
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:26:500,116.31,-51.87,-80.02,-0.58,0.88
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:26:500,-63.66,-58.2,-75.81,2.49,0.59
08:B6:1F:75:ED:80,2025:03:18 14:38:26:500,-6.79,2.98,-1.4,1.13,-1.12
08:D1:F9:DC:8F:80,2025:03:18 14:38:26:500,5.08,0.56,-0.9,-2.58,-1.37
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:26:600,-46.52,2.8,-7.81,-2.8,1.39
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:26:600,-130.9,14.48,112.73,-0.13,0.86
08:B6:1F:75:ED:80,2025:03:18 14:38:26:600,-14.75,8.51,-3.67,1.16,-1.01
08:D1:F9:DC:8F:80,2025:03:18 14:38:26:600,-6.45,-0.24,1.09,-2.93,-1.4
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:26:700,13.89,8.47,14.42,2.61,0.69
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:26:700,-315.75,-64.86,137.25,0.44,1.12
08:B6:1F:75:ED:80,2025:03:18 14:38:26:700,-18.55,9.04,-3.46,1.21,-1.09
08:D1:F9:DC:8F:80,2025:03:18 14:38:26:700,-3.68,-0.52,0.57,-2.41,-1.36
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:26:800,-13.64,-6.06,-5.87,2.34,1.02
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:26:800,-444.91,-170.67,337.28,0.47,0.87
08:B6:1F:75:ED:80,2025:03:18 14:38:26:800,-6.08,2.89,-1.44,1.11,-1.08
08:D1:F9:DC:8F:80,2025:03:18 14:38:26:800,4.1,0.67,-0.47,-2.18,-1.38
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:26:900,-123.34,-167.1,-74.87,1.99,0.59
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:26:900,-94.5,-18.39,61.94,0.29,0.97
08:B6:1F:75:ED:80,2025:03:18 14:38:26:900,-16.49,8.67,-3.88,1.15,-1.05
08:D1:F9:DC:8F:80,2025:03:18 14:38:26:900,-26.45,-0.88,3.96,-2.92,-1.42
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:27:000,-146.0,-332.27,-351.4,2.38,0.29
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:27:000,-7.55,1.3,5.6,-0.23,0.92
08:B6:1F:75:ED:80,2025:03:18 14:38:27:000,-7.97,4.03,-2.13,1.08,-1.05
08:D1:F9:DC:8F:80,2025:03:18 14:38:27:000,-9.67,-0.87,1.54,-2.63,-1.39
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:27:100,-198.13,-177.81,-148.6,2.27,0.71
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:27:100,-138.37,26.04,-2.1,-1.65,1.38
08:B6:1F:75:ED:80,2025:03:18 14:38:27:100,-9.87,4.39,-2.11,1.12,-1.11
08:D1:F9:DC:8F:80,2025:03:18 14:38:27:100,2.37,0.26,-0.36,-2.51,-1.38
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:27:200,14.74,6.2,5.26,2.27,1.07
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:27:200,115.05,5.35,-8.75,0.55,1.48
08:B6:1F:75:ED:80,2025:03:18 14:38:27:200,-4.27,1.84,-1.13,1.02,-1.1
08:D1:F9:DC:8F:80,2025:03:18 14:38:27:200,5.18,0.65,-0.76,-2.43,-1.38
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:27:300,89.89,-0.6,-15.25,-0.04,1.4
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:27:300,-196.43,5.26,-2.3,-1.98,1.54
08:B6:1F:75:ED:80,2025:03:18 14:38:27:300,-18.98,12.56,-6.81,1.07,-0.93
08:D1:F9:DC:8F:80,2025:03:18 14:38:27:300,-9.47,1.0,1.05,2.38,-1.42
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:27:400,-140.59,-78.04,-87.79,2.41,0.87
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:27:400,-148.76,16.5,17.42,-0.76,1.41
08:B6:1F:75:ED:80,2025:03:18 14:38:27:400,-8.0,4.31,-2.41,1.06,-1.02
08:D1:F9:DC:8F:80,2025:03:18 14:38:27:400,-11.22,0.24,1.29,2.96,-1.45
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:27:500,-37.32,-18.9,-15.02,2.24,1.0
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:27:500,63.67,-9.21,0.41,-1.62,1.43
08:B6:1F:75:ED:80,2025:03:18 14:38:27:500,-8.57,3.45,-2.41,0.96,-1.11
08:D1:F9:DC:8F:80,2025:03:18 14:38:27:500,-0.88,-0.04,0.13,-2.86,-1.41
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:27:600,-292.64,-154.85,-130.44,2.27,0.97
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:27:600,15.09,-0.46,0.81,-2.63,1.51
08:B6:1F:75:ED:80,2025:03:18 14:38:27:600,-13.04,7.22,-3.93,1.07,-1.01
08:D1:F9:DC:8F:80,2025:03:18 14:38:27:600,-26.69,3.41,4.08,2.45,-1.37

CC:7B:5C:AF:BD:F4,2025:03:18 14:38:29:000,-154.43,-32.17,-4.63,1.71,1.36
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:29:000,8.59,-1.62,-3.89,-0.39,1.11
08:B6:1F:75:ED:80,2025:03:18 14:38:29:000,-5.43,3.38,-2.4,0.95,-0.92
08:D1:F9:DC:8F:80,2025:03:18 14:38:29:000,-65.2,16.52,-1.3,1.49,-1.32
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:29:100,-300.81,-64.32,-64.32,2.36,1.28
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:29:100,-237.7,34.66,88.68,-0.37,1.19
08:B6:1F:75:ED:80,2025:03:18 14:38:29:100,6.61,-3.74,2.67,0.95,-0.96
08:D1:F9:DC:8F:80,2025:03:18 14:38:29:100,-22.14,4.09,1.83,1.99,-1.37
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:29:200,-159.96,-59.82,-18.77,1.87,1.2
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:29:200,97.77,-1.39,-35.53,-0.04,1.22
08:B6:1F:75:ED:80,2025:03:18 14:38:29:200,-6.28,2.67,-2.21,0.88,-1.07
08:D1:F9:DC:8F:80,2025:03:18 14:38:29:200,8.28,0.01,-0.42,-3.12,-1.52
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:29:300,-28.72,-12.69,-3.74,1.86,1.14
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:29:300,-4.9,-0.88,0.82,0.82,1.33
08:B6:1F:75:ED:80,2025:03:18 14:38:29:300,-6.21,2.91,-1.92,0.99,-1.06
08:D1:F9:DC:8F:80,2025:03:18 14:38:29:300,-11.73,-0.18,1.07,-2.98,-1.48
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:29:400,-113.92,-55.07,-27.99,2.04,1.07
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:29:400,-284.88,-50.63,24.3,1.12,1.38
08:B6:1F:75:ED:80,2025:03:18 14:38:29:400,-17.12,10.28,-4.85,1.13,-0.98
08:D1:F9:DC:8F:80,2025:03:18 14:38:29:400,-38.22,6.26,2.83,1.99,-1.39
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:29:500,-81.5,-43.83,-59.59,2.51,0.83
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:29:500,-104.95,-18.38,-10.74,2.1,1.37
08:B6:1F:75:ED:80,2025:03:18 14:38:29:500,-1.92,0.99,-0.57,1.05,-1.04
08:D1:F9:DC:8F:80,2025:03:18 14:38:29:500,-11.49,0.98,1.64,2.6,-1.41
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:29:600,-2.73,-1.77,-3.09,2.62,0.65
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:29:600,-45.0,-8.51,5.33,1.01,1.35
08:B6:1F:75:ED:80,2025:03:18 14:38:29:600,1.8,-0.71,0.52,0.95,-1.12
08:D1:F9:DC:8F:80,2025:03:18 14:38:29:600,-11.41,0.35,1.16,2.85,-1.46
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:29:700,-113.25,12.13,-30.37,-2.76,1.29
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:29:700,-127.87,-14.5,25.88,0.51,1.34
08:B6:1F:75:ED:80,2025:03:18 14:38:29:700,-22.51,7.74,-6.47,0.87,-1.15
08:D1:F9:DC:8F:80,2025:03:18 14:38:29:700,-12.13,0.23,1.41,2.98,-1.45
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:29:800,75.36,7.55,39.26,2.95,1.08
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:29:800,-97.23,5.75,16.18,-0.34,1.4
08:B6:1F:75:ED:80,2025:03:18 14:38:29:800,-15.23,3.92,-4.1,0.76,-1.21
08:D1:F9:DC:8F:80,2025:03:18 14:38:29:800,4.79,0.19,-0.31,-2.59,-1.5
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:29:900,65.62,6.77,21.06,2.83,1.25
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:29:900,54.55,0.23,-1.62,0.14,1.54
08:B6:1F:75:ED:80,2025:03:18 14:38:29:900,33.7,-2.96,6.49,0.43,-1.36
08:D1:F9:DC:8F:80,2025:03:18 14:38:29:900,4.37,0.34,-0.23,-2.16,-1.48
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:30:000,27.78,1.63,12.08,3.01,1.16
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:30:000,13.67,2.97,-0.48,1.41,1.35
08:B6:1F:75:ED:80,2025:03:18 14:38:30:000,-16.08,6.04,-4.91,0.89,-1.12
08:D1:F9:DC:8F:80,2025:03:18 14:38:30:000,5.05,-0.13,-0.19,2.54,-1.52
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:30:100,-254.74,-22.55,-97.09,2.91,1.2
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:30:100,-223.6,55.03,-68.78,-2.47,1.2
08:B6:1F:75:ED:80,2025:03:18 14:38:30:100,52.53,-5.48,8.32,0.58,-1.38
08:D1:F9:DC:8F:80,2025:03:18 14:38:30:100,10.73,-0.46,-0.44,2.33,-1.51
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:30:200,71.57,-4.4,22.96,-2.95,1.26
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:30:200,-16.14,10.81,-3.99,-1.92,0.95
08:B6:1F:75:ED:80,2025:03:18 14:38:30:200,14.62,-5.41,7.01,0.66,-1.03
08:D1:F9:DC:8F:80,2025:03:18 14:38:30:200,-9.34,1.93,-0.11,1.52,-1.37
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:30:300,61.61,1.71,0.26,1.72,1.54
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:30:300,91.1,12.2,-8.34,0.97,1.41
08:B6:1F:75:ED:80,2025:03:18 14:38:30:300,14.88,-5.59,8.1,0.6,-0.99
08:D1:F9:DC:8F:80,2025:03:18 14:38:30:300,-0.01,0.0,-0.0,1.44,-1.39
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:30:400,-66.36,0.0,-25.04,3.14,1.21
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:30:400,36.81,-14.29,-34.86,-0.39,0.77
08:B6:1F:75:ED:80,2025:03:18 14:38:30:400,9.44,-2.95,3.67,0.68,-1.11
08:D1:F9:DC:8F:80,2025:03:18 14:38:30:400,-18.43,2.89,0.59,1.77,-1.41
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:30:500,57.14,-1.8,25.11,-3.07,1.16
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:30:500,35.31,-4.53,5.72,-2.47,1.37
08:B6:1F:75:ED:80,2025:03:18 14:38:30:500,-1.96,0.45,-0.63,0.62,-1.19
08:D1:F9:DC:8F:80,2025:03:18 14:38:30:500,-9.68,0.87,0.23,1.82,-1.48
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:30:600,24.48,-0.29,6.5,-3.1,1.31
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:30:600,259.95,22.68,-44.64,0.47,1.38
08:B6:1F:75:ED:80,2025:03:18 14:38:30:600,5.46,-2.37,2.11,0.84,-1.04
08:D1:F9:DC:8F:80,2025:03:18 14:38:30:600,9.19,-2.23,-0.01,1.57,-1.33
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:30:700,-223.97,6.03,-61.46,-3.04,1.3
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:30:700,-729.11,-48.1,123.43,0.37,1.39
08:B6:1F:75:ED:80,2025:03:18 14:38:30:700,-23.48,9.32,-9.01,0.8,-1.07
08:D1:F9:DC:8F:80,2025:03:18 14:38:30:700,-12.51,2.3,0.59,1.82,-1.38
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:30:800,93.55,10.31,33.14,2.84,1.22
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:30:800,-200.69,81.67,-103.15,-2.47,0.99
08:B6:1F:75:ED:80,2025:03:18 14:38:30:800,-7.34,2.26,-2.63,0.71,-1.13
08:D1:F9:DC:8F:80,2025:03:18 14:38:30:800,-14.14,2.14,1.22,2.09,-1.4
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:30:900,-30.17,-2.62,-8.54,2.84,1.28

CC:7B:5C:AF:BD:F4,2025:03:18 14:38:33:900,-13.0,-13.4,-15.69,2.43,0.56
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:33:900,-267.6,-70.69,-8.24,1.69,1.31
08:B6:1F:75:ED:80,2025:03:18 14:38:33:900,-4.69,2.45,-1.18,1.12,-1.04
08:D1:F9:DC:8F:80,2025:03:18 14:38:33:900,6.32,1.4,-0.71,-2.04,-1.33
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:34:000,-53.15,-7.74,-40.26,2.95,0.91
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:34:000,-268.87,1.28,-33.9,-3.1,1.45
08:B6:1F:75:ED:80,2025:03:18 14:38:34:000,0.01,-0.01,0.0,1.14,-1.03
08:D1:F9:DC:8F:80,2025:03:18 14:38:34:000,-26.56,-5.02,2.46,-2.03,-1.36
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:34:100,-64.89,-31.76,-27.32,2.28,1.0
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:34:100,-23.35,-3.65,2.69,0.93,1.38
08:B6:1F:75:ED:80,2025:03:18 14:38:34:100,-6.82,3.2,-1.22,1.21,-1.11
08:D1:F9:DC:8F:80,2025:03:18 14:38:34:100,24.7,7.13,-2.75,-1.94,-1.27
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:34:200,-110.87,-69.76,-14.67,1.78,1.0
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:34:200,-26.41,-9.62,6.89,0.95,1.15
08:B6:1F:75:ED:80,2025:03:18 14:38:34:200,-7.92,3.88,-1.76,1.14,-1.08
08:D1:F9:DC:8F:80,2025:03:18 14:38:34:200,-9.14,-2.08,1.05,-2.04,-1.32
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:34:300,-154.3,-349.11,-129.87,1.93,0.39
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:34:300,-299.01,-108.24,81.3,0.93,1.15
08:B6:1F:75:ED:80,2025:03:18 14:38:34:300,-1.01,0.55,-0.17,1.27,-1.06
08:D1:F9:DC:8F:80,2025:03:18 14:38:34:300,-33.01,-2.76,4.35,-2.58,-1.42
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:34:400,-135.08,-328.45,-286.77,2.29,0.3
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:34:400,3.24,0.78,-1.41,0.5,1.11
08:B6:1F:75:ED:80,2025:03:18 14:38:34:400,-7.37,3.73,-1.67,1.15,-1.06
08:D1:F9:DC:8F:80,2025:03:18 14:38:34:400,-10.64,-1.54,1.19,-2.23,-1.39
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:34:500,-81.13,-72.93,-90.7,2.46,0.61
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:34:500,-38.81,-3.81,6.62,0.52,1.38
08:B6:1F:75:ED:80,2025:03:18 14:38:34:500,-7.11,3.45,-1.69,1.12,-1.08
08:D1:F9:DC:8F:80,2025:03:18 14:38:34:500,-9.43,-0.72,0.81,-2.42,-1.46
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:34:600,66.44,2.52,9.87,2.89,1.42
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:34:600,-168.52,57.78,-71.14,-2.46,1.07
08:B6:1F:75:ED:80,2025:03:18 14:38:34:600,-14.48,6.29,-3.66,1.04,-1.11
08:D1:F9:DC:8F:80,2025:03:18 14:38:34:600,-1.39,-0.06,0.15,-2.73,-1.46
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:34:700,-83.43,-23.5,-42.42,2.64,1.04
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:34:700,-33.53,5.35,-0.26,-1.62,1.41
08:B6:1F:75:ED:80,2025:03:18 14:38:34:700,1.6,-0.6,0.42,0.96,-1.14
08:D1:F9:DC:8F:80,2025:03:18 14:38:34:700,-8.77,0.15,0.57,2.88,-1.5
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:34:800,-94.74,-45.92,-58.61,2.48,0.9
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:34:800,-95.94,0.0,52.8,0.0,1.07
08:B6:1F:75:ED:80,2025:03:18 14:38:34:800,-11.79,4.51,-3.12,0.96,-1.14
08:D1:F9:DC:8F:80,2025:03:18 14:38:34:800,-4.98,0.29,0.26,2.29,-1.49
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:34:900,10.52,8.31,11.05,2.5,0.65
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:34:900,6.27,0.84,-6.57,0.13,0.76
08:B6:1F:75:ED:80,2025:03:18 14:38:34:900,1.77,-0.73,0.54,0.94,-1.1
08:D1:F9:DC:8F:80,2025:03:18 14:38:34:900,-4.63,0.23,0.37,2.59,-1.48
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:35:000,5.25,5.62,5.95,2.39,0.57
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:35:000,62.51,24.03,-113.77,0.21,0.49
08:B6:1F:75:ED:80,2025:03:18 14:38:35:000,-3.36,1.52,-1.07,0.96,-1.07
08:D1:F9:DC:8F:80,2025:03:18 14:38:35:000,-4.33,0.37,0.39,2.39,-1.45
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:35:100,25.31,12.93,16.07,2.46,0.89
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:35:100,75.4,3.88,-81.79,0.05,0.74
08:B6:1F:75:ED:80,2025:03:18 14:38:35:100,-7.19,3.28,-2.17,0.99,-1.07
08:D1:F9:DC:8F:80,2025:03:18 14:38:35:100,-12.01,1.02,1.14,2.41,-1.44
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:35:200,-38.52,-17.29,-21.83,2.47,0.94
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:35:200,-66.66,-13.03,27.36,0.44,1.14
08:B6:1F:75:ED:80,2025:03:18 14:38:35:200,-7.43,3.21,-2.15,0.98,-1.09
08:D1:F9:DC:8F:80,2025:03:18 14:38:35:200,-17.82,1.15,1.62,2.53,-1.46
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:35:300,-113.88,-58.86,-46.97,2.24,0.99
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:35:300,-299.91,-81.08,88.9,0.74,1.19
08:B6:1F:75:ED:80,2025:03:18 14:38:35:300,-6.71,2.8,-1.8,1.0,-1.11
08:D1:F9:DC:8F:80,2025:03:18 14:38:35:300,-13.41,0.53,1.17,2.72,-1.47
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:35:400,-112.16,-67.81,-44.23,2.15,0.95
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:35:400,-376.02,-130.0,26.8,1.37,1.23
08:B6:1F:75:ED:80,2025:03:18 14:38:35:400,-13.76,6.1,-3.92,1.0,-1.09
08:D1:F9:DC:8F:80,2025:03:18 14:38:35:400,-8.21,0.17,0.59,2.85,-1.5
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:35:500,-15.13,-8.52,-7.19,2.27,0.94
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:35:500,-225.77,-74.87,30.95,1.18,1.23
08:B6:1F:75:ED:80,2025:03:18 14:38:35:500,-1.24,0.51,-0.38,0.93,-1.1
08:D1:F9:DC:8F:80,2025:03:18 14:38:35:500,-11.29,-0.48,0.85,-2.63,-1.48
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:35:600,-90.83,-32.17,-45.56,2.53,1.02
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:35:600,13.94,1.07,-2.01,0.49,1.41
08:B6:1F:75:ED:80,2025:03:18 14:38:35:600,-4.04,2.15,-1.15,1.08,-1.03
08:D1:F9:DC:8F:80,2025:03:18 14:38:35:600,-36.37,-3.26,2.09,-2.14,-1.46
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:35:700,-84.07,-25.6,-78.38,2.83,0.8
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:35:700,-113.93,3.48,3.48,-0.79,1.53
08:B6:1F:75:ED:80,2025:03:18 14:38:35:700,-9.58,5.05,-2.09,1.18,-1.05
08:D1:F9:DC:8F:80,2025:03:18 14:38:35:700,-12.55,-1.79,1.2,-2.16,-1.4
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:35:800,-56.32,-38.81,-32.27,2.26,0.84
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:35:800,-127.01,-17.51,16.02,0.83,1.39
08:B6:1F:75:ED:80,2025:03:18 14:38:35:800,-8.07,3.94,-1.7,1.16,-1.08
08:D1:F9:DC:8F:80,2025:03:18 14:38:35:800,-12.45,-2.27,1.55,-2.17,-1.35

CC:7B:5C:AF:BD:F4,2025:03:18 14:38:39:800,-115.67,-25.32,64.67,0.37,1.03
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:39:800,0.98,-0.03,0.09,-2.86,1.47
08:B6:1F:75:ED:80,2025:03:18 14:38:39:800,-0.78,0.25,-0.14,1.06,-1.22
08:D1:F9:DC:8F:80,2025:03:18 14:38:39:800,-5.5,-0.45,0.87,-2.67,-1.39
CC:7B:5C:AF:BD:F4,2025:03:18 14:38:39:900,-83.76,-16.3,-41.62,2.77,1.08
B0:B2:1C:8F:6B:C4,2025:03:18 14:38:39:900,-52.56,-11.67,15.44,0.65,1.22
08:B6:1F:75:ED:80,2025:03:18 14:38:39:900,1.67,-0.59,0.36,1.02,-1.18
08:D1:F9:DC:8F:80,2025:03:18 14:38:39:900,-13.99,-1.16,1.85,-2.58,-1.42
