MAC,Timestamp,Lin_Acc_X,Lin_Acc_Y,Lin_Acc_Z,Roll,Pitch
B0:B2:1C:8F:6B:C4,2025:03:18 17:34:43:800,-1086.35,-293.58,67.3,1.35,1.3
08:B6:1F:75:ED:80,2025:03:18 17:34:43:800,873.02,-291.18,501.5,0.53,-0.98
08:D1:F9:DC:8F:80,2025:03:18 17:34:43:800,-28.11,-55.18,71.11,-2.48,-0.3
CC:7B:5C:AF:BD:F4,2025:03:18 17:34:43:900,-42.05,105.28,191.39,2.64,-0.19
B0:B2:1C:8F:6B:C4,2025:03:18 17:34:43:900,505.56,260.09,-170.96,0.99,1.02
08:B6:1F:75:ED:80,2025:03:18 17:34:43:900,-272.82,91.6,-157.03,-2.61,0.98
08:D1:F9:DC:8F:80,2025:03:18 17:34:43:900,600.31,42.88,241.54,-0.18,-1.18
CC:7B:5C:AF:BD:F4,2025:03:18 17:34:44:000,-96.86,-233.92,-28.63,1.69,0.39
B0:B2:1C:8F:6B:C4,2025:03:18 17:34:44:000,290.3,375.05,-434.56,0.71,0.47
08:B6:1F:75:ED:80,2025:03:18 17:34:44:000,-123.18,-446.47,1171.08,0.36,0.1
08:D1:F9:DC:8F:80,2025:03:18 17:34:44:000,2723.73,421.35,352.23,-0.87,-1.37
CC:7B:5C:AF:BD:F4,2025:03:18 17:34:44:100,-745.25,-259.07,-508.94,2.67,0.92
B0:B2:1C:8F:6B:C4,2025:03:18 17:34:44:100,-1624.76,-266.44,-93.38,1.91,1.4
08:B6:1F:75:ED:80,2025:03:18 17:34:44:100,735.1,-293.77,205.14,0.96,-1.12
08:D1:F9:DC:8F:80,2025:03:18 17:34:44:100,843.33,113.35,398.17,-0.28,-1.11
CC:7B:5C:AF:BD:F4,2025:03:18 17:34:44:200,-203.23,-224.41,-228.53,2.37,0.57
B0:B2:1C:8F:6B:C4,2025:03:18 17:34:44:200,-551.05,-44.28,54.64,0.68,1.44
08:B6:1F:75:ED:80,2025:03:18 17:34:44:200,913.13,41.29,-707.77,-3.08,-0.91
08:D1:F9:DC:8F:80,2025:03:18 17:34:44:200,298.51,182.23,115.47,-1.01,-0.94
CC:7B:5C:AF:BD:F4,2025:03:18 17:34:44:300,66.27,140.04,236.69,2.61,0.24
B0:B2:1C:8F:6B:C4,2025:03:18 17:34:44:300,-549.76,-562.07,168.21,-1.86,-0.75
08:B6:1F:75:ED:80,2025:03:18 17:34:44:300,15.53,-5.87,29.19,-2.94,0.48
08:D1:F9:DC:8F:80,2025:03:18 17:34:44:300,950.53,727.27,-404.1,-2.08,-0.85
CC:7B:5C:AF:BD:F4,2025:03:18 17:34:44:400,-3.62,156.68,151.11,2.34,-0.02
B0:B2:1C:8F:6B:C4,2025:03:18 17:34:44:400,567.35,-211.96,103.59,-2.03,1.18
08:B6:1F:75:ED:80,2025:03:18 17:34:44:400,-3585.13,1206.99,4437.02,-0.27,0.66
08:D1:F9:DC:8F:80,2025:03:18 17:34:44:400,211.94,496.89,-365.07,-2.2,-0.33
CC:7B:5C:AF:BD:F4,2025:03:18 17:34:44:500,-1011.49,-25.16,49.32,0.47,1.52
B0:B2:1C:8F:6B:C4,2025:03:18 17:34:44:500,-2088.57,-582.06,134.9,1.34,1.29
08:B6:1F:75:ED:80,2025:03:18 17:34:44:500,1959.47,-1116.39,1363.58,0.69,-0.84
08:D1:F9:DC:8F:80,2025:03:18 17:34:44:500,226.72,65.7,-4.78,-1.64,-1.29
CC:7B:5C:AF:BD:F4,2025:03:18 17:34:44:600,-295.29,-1454.36,-1996.44,2.51,0.12
B0:B2:1C:8F:6B:C4,2025:03:18 17:34:44:600,-130.11,-105.1,30.96,1.28,0.87
08:B6:1F:75:ED:80,2025:03:18 17:34:44:600,1130.34,271.26,-137.52,-2.04,-1.31
08:D1:F9:DC:8F:80,2025:03:18 17:34:44:600,1409.2,-852.04,1118.97,0.65,-0.79
CC:7B:5C:AF:BD:F4,2025:03:18 17:34:44:700,4.06,-143.03,-104.23,2.2,-0.02
B0:B2:1C:8F:6B:C4,2025:03:18 17:34:44:700,-121.2,125.24,-546.77,0.23,-0.21
08:B6:1F:75:ED:80,2025:03:18 17:34:44:700,-58.53,157.6,112.35,-0.95,0.29
08:D1:F9:DC:8F:80,2025:03:18 17:34:44:700,1922.74,-2742.81,1900.52,0.96,-0.52
CC:7B:5C:AF:BD:F4,2025:03:18 17:34:44:800,-1940.31,-972.99,-1111.28,2.42,0.92
B0:B2:1C:8F:6B:C4,2025:03:18 17:34:44:800,-704.57,-33.81,652.15,0.05,0.82
08:B6:1F:75:ED:80,2025:03:18 17:34:44:800,-450.35,-484.9,1071.24,0.43,0.37
08:D1:F9:DC:8F:80,2025:03:18 17:34:44:800,118.02,-76.81,101.03,0.65,-0.75
CC:7B:5C:AF:BD:F4,2025:03:18 17:34:44:900,241.19,164.86,579.16,-0.28,-0.38
B0:B2:1C:8F:6B:C4,2025:03:18 17:34:44:900,17.51,-7.16,-42.08,-0.17,0.39
08:B6:1F:75:ED:80,2025:03:18 17:34:44:900,58.21,-23.35,557.27,0.04,-0.1
08:D1:F9:DC:8F:80,2025:03:18 17:34:44:900,-144.19,-10.83,-42.8,-0.25,-1.27
CC:7B:5C:AF:BD:F4,2025:03:18 17:34:45:000,-432.47,-517.5,-857.11,2.6,0.41
B0:B2:1C:8F:6B:C4,2025:03:18 17:34:45:000,-268.08,-14.89,344.37,0.04,0.66
08:B6:1F:75:ED:80,2025:03:18 17:34:45:000,47.12,-110.17,281.76,0.37,-0.15
08:D1:F9:DC:8F:80,2025:03:18 17:34:45:000,-294.77,81.83,-57.87,0.96,-1.24
CC:7B:5C:AF:BD:F4,2025:03:18 17:34:45:100,254.54,439.46,116.39,1.83,0.51
B0:B2:1C:8F:6B:C4,2025:03:18 17:34:45:100,-253.27,17.68,193.95,-0.09,0.92
08:B6:1F:75:ED:80,2025:03:18 17:34:45:100,5.79,-8.66,18.12,0.45,-0.28
08:D1:F9:DC:8F:80,2025:03:18 17:34:45:100,-129.77,11.45,-13.56,0.7,-1.43
CC:7B:5C:AF:BD:F4,2025:03:18 17:34:45:200,-48.44,-7.06,-10.74,2.56,1.31
B0:B2:1C:8F:6B:C4,2025:03:18 17:34:45:200,-49.07,5.14,35.04,-0.15,0.95
08:B6:1F:75:ED:80,2025:03:18 17:34:45:200,7.33,-2.76,11.25,0.24,-0.56
08:D1:F9:DC:8F:80,2025:03:18 17:34:45:200,-5.52,0.39,-0.94,0.39,-1.39
CC:7B:5C:AF:BD:F4,2025:03:18 17:34:45:300,-912.68,-424.72,-650.98,2.56,0.87
B0:B2:1C:8F:6B:C4,2025:03:18 17:34:45:300,-97.29,32.32,68.03,-0.44,0.91
08:B6:1F:75:ED:80,2025:03:18 17:34:45:300,12.17,-6.69,24.15,0.27,-0.45
08:D1:F9:DC:8F:80,2025:03:18 17:34:45:300,-69.96,3.27,-8.89,0.35,-1.44
CC:7B:5C:AF:BD:F4,2025:03:18 17:34:45:400,-495.05,-324.99,-604.6,2.65,0.62
B0:B2:1C:8F:6B:C4,2025:03:18 17:34:45:400,-279.07,100.49,316.9,-0.31,0.7
08:B6:1F:75:ED:80,2025:03:18 17:34:45:400,-18.81,5.15,-21.15,0.24,-0.71
08:D1:F9:DC:8F:80,2025:03:18 17:34:45:400,-121.27,9.37,-16.23,0.52,-1.42
CC:7B:5C:AF:BD:F4,2025:03:18 17:34:45:500,-356.37,-110.35,-137.09,2.46,1.11
B0:B2:1C:8F:6B:C4,2025:03:18 17:34:45:500,-319.15,46.78,275.94,-0.17,0.85
08:B6:1F:75:ED:80,2025:03:18 17:34:45:500,146.75,-77.09,188.7,0.39,-0.62
08:D1:F9:DC:8F:80,2025:03:18 17:34:45:500,441.88,-92.08,79.51,0.86,-1.3
CC:7B:5C:AF:BD:F4,2025:03:18 17:34:45:600,-16.06,-2.72,-6.44,2.74,1.16
B0:B2:1C:8F:6B:C4,2025:03:18 17:34:45:600,116.7,58.82,-33.7,1.05,1.04
08:B6:1F:75:ED:80,2025:03:18 17:34:45:600,-169.3,130.16,-102.82,0.9,-0.8
08:D1:F9:DC:8F:80,2025:03:18 17:34:45:600,2110.81,-880.28,889.51,0.78,-1.04

08:B6:1F:75:ED:80,2025:03:18 17:34:50:600,-27.46,-9.04,65.09,0.14,0.4
08:D1:F9:DC:8F:80,2025:03:18 17:34:50:600,1563.15,710.47,-58.78,-1.65,-1.14
CC:7B:5C:AF:BD:F4,2025:03:18 17:34:50:700,-122.9,-5.77,-33.35,2.97,1.3
B0:B2:1C:8F:6B:C4,2025:03:18 17:34:50:700,-342.71,-36.75,73.75,0.46,1.33
08:B6:1F:75:ED:80,2025:03:18 17:34:50:700,176.51,-73.45,26.53,1.22,-1.15
08:D1:F9:DC:8F:80,2025:03:18 17:34:50:700,-1703.71,766.43,-664.07,-2.28,1.03
CC:7B:5C:AF:BD:F4,2025:03:18 17:34:50:800,-497.03,-105.04,-345.56,2.85,0.94
B0:B2:1C:8F:6B:C4,2025:03:18 17:34:50:800,-572.63,-148.93,42.07,1.3,1.31
08:B6:1F:75:ED:80,2025:03:18 17:34:50:800,78.41,-75.17,53.06,0.96,-0.71
08:D1:F9:DC:8F:80,2025:03:18 17:34:50:800,2104.53,-564.8,477.11,0.87,-1.23
CC:7B:5C:AF:BD:F4,2025:03:18 17:34:50:900,-161.75,-12.1,-114.69,3.04,0.95
B0:B2:1C:8F:6B:C4,2025:03:18 17:34:50:900,-112.25,-12.76,-25.21,2.67,1.32
08:B6:1F:75:ED:80,2025:03:18 17:34:50:900,961.28,-31.54,-283.38,3.03,-1.28
08:D1:F9:DC:8F:80,2025:03:18 17:34:50:900,1963.63,-148.32,-1174.7,3.02,-1.03
CC:7B:5C:AF:BD:F4,2025:03:18 17:34:51:000,87.07,6.27,32.69,2.95,1.21
B0:B2:1C:8F:6B:C4,2025:03:18 17:34:51:000,-68.31,29.9,7.32,-1.33,1.15
08:B6:1F:75:ED:80,2025:03:18 17:34:51:000,2055.44,8255.03,2665.96,-1.26,-0.23
08:D1:F9:DC:8F:80,2025:03:18 17:34:51:000,106.77,150.71,-122.93,-2.26,-0.5
CC:7B:5C:AF:BD:F4,2025:03:18 17:34:51:100,537.63,-34.18,-282.8,-0.12,1.08
B0:B2:1C:8F:6B:C4,2025:03:18 17:34:51:100,505.23,281.58,214.0,2.22,0.96
08:B6:1F:75:ED:80,2025:03:18 17:34:51:100,-1825.95,-1387.35,1032.46,0.93,0.81
08:D1:F9:DC:8F:80,2025:03:18 17:34:51:100,438.81,643.94,-466.42,-2.2,-0.5
CC:7B:5C:AF:BD:F4,2025:03:18 17:34:51:200,-625.96,-99.29,-418.75,2.91,0.97
B0:B2:1C:8F:6B:C4,2025:03:18 17:34:51:200,-1523.86,-152.82,635.0,0.24,1.17
08:B6:1F:75:ED:80,2025:03:18 17:34:51:200,288.84,-344.58,-1668.45,2.94,-0.17
08:D1:F9:DC:8F:80,2025:03:18 17:34:51:200,180.17,207.55,206.79,-0.79,-0.55
CC:7B:5C:AF:BD:F4,2025:03:18 17:34:51:300,-693.93,-81.84,-252.34,2.83,1.21
B0:B2:1C:8F:6B:C4,2025:03:18 17:34:51:300,-799.52,-74.88,-247.48,2.85,1.26
08:B6:1F:75:ED:80,2025:03:18 17:34:51:300,922.84,-74.09,-1721.3,3.1,-0.49
08:D1:F9:DC:8F:80,2025:03:18 17:34:51:300,2759.02,-2792.27,1733.11,1.02,-0.7
CC:7B:5C:AF:BD:F4,2025:03:18 17:34:51:400,-344.27,-30.01,72.02,-2.75,-1.35
B0:B2:1C:8F:6B:C4,2025:03:18 17:34:51:400,129.15,-8.37,-5.96,2.19,-1.49
08:B6:1F:75:ED:80,2025:03:18 17:34:51:400,-1869.24,1229.43,1196.43,-0.8,0.83
08:D1:F9:DC:8F:80,2025:03:18 17:34:51:400,3073.96,10121.05,665.23,-1.51,-0.29
CC:7B:5C:AF:BD:F4,2025:03:18 17:34:51:500,-379.07,28.67,-130.75,-2.93,1.23
B0:B2:1C:8F:6B:C4,2025:03:18 17:34:51:500,-316.43,-144.75,105.03,0.94,1.06
08:B6:1F:75:ED:80,2025:03:18 17:34:51:500,11139.04,6096.09,-2055.23,-1.9,-1.05
08:D1:F9:DC:8F:80,2025:03:18 17:34:51:500,-329.67,1673.59,-1947.71,-2.43,0.13
CC:7B:5C:AF:BD:F4,2025:03:18 17:34:51:600,-766.37,-629.37,-1859.62,2.82,0.37
B0:B2:1C:8F:6B:C4,2025:03:18 17:34:51:600,-1584.7,92.03,8.59,-1.48,1.51
08:B6:1F:75:ED:80,2025:03:18 17:34:51:600,586.39,-586.86,-237.15,1.95,-0.75
08:D1:F9:DC:8F:80,2025:03:18 17:34:51:600,46.58,-20.57,83.9,-2.9,0.49
CC:7B:5C:AF:BD:F4,2025:03:18 17:34:51:700,-196.28,-145.42,-264.88,2.64,0.58
B0:B2:1C:8F:6B:C4,2025:03:18 17:34:51:700,448.07,47.12,136.02,2.81,1.26
08:B6:1F:75:ED:80,2025:03:18 17:34:51:700,90.12,56.68,-140.66,-2.76,-0.54
08:D1:F9:DC:8F:80,2025:03:18 17:34:51:700,1869.37,-715.01,1571.45,0.43,-0.83
CC:7B:5C:AF:BD:F4,2025:03:18 17:34:51:800,-123.85,219.81,-28.24,1.44,-0.51
B0:B2:1C:8F:6B:C4,2025:03:18 17:34:51:800,469.2,505.76,511.85,2.36,0.58
08:B6:1F:75:ED:80,2025:03:18 17:34:51:800,-91.26,294.52,-1031.86,-2.86,0.08
08:D1:F9:DC:8F:80,2025:03:18 17:34:51:800,1.81,0.34,-2.1,0.16,0.7
CC:7B:5C:AF:BD:F4,2025:03:18 17:34:51:900,-1161.4,514.28,-1717.92,-2.85,0.57
B0:B2:1C:8F:6B:C4,2025:03:18 17:34:51:900,-18.18,6.97,12.23,-0.52,0.91
08:B6:1F:75:ED:80,2025:03:18 17:34:51:900,324.94,-356.98,1718.27,0.2,-0.18
08:D1:F9:DC:8F:80,2025:03:18 17:34:51:900,-578.5,-828.14,654.97,0.9,0.5
CC:7B:5C:AF:BD:F4,2025:03:18 17:34:52:000,3.47,-7.94,-3.34,1.97,-0.38
B0:B2:1C:8F:6B:C4,2025:03:18 17:34:52:000,-103.8,17.25,370.96,-0.05,0.27
08:B6:1F:75:ED:80,2025:03:18 17:34:52:000,44.47,-97.08,261.31,0.36,-0.16
08:D1:F9:DC:8F:80,2025:03:18 17:34:52:000,-2217.11,-975.84,330.01,1.24,1.14
CC:7B:5C:AF:BD:F4,2025:03:18 17:34:52:100,-14.02,-2.13,-13.46,2.98,0.8
B0:B2:1C:8F:6B:C4,2025:03:18 17:34:52:100,-301.55,209.1,695.54,-0.29,0.39
08:B6:1F:75:ED:80,2025:03:18 17:34:52:100,37.3,170.07,-92.27,1.07,0.19
08:D1:F9:DC:8F:80,2025:03:18 17:34:52:100,50.4,29.55,-15.26,-2.05,-0.99
CC:7B:5C:AF:BD:F4,2025:03:18 17:34:52:200,-777.07,-397.87,-412.11,2.37,0.94
B0:B2:1C:8F:6B:C4,2025:03:18 17:34:52:200,71.2,-37.38,-29.51,-0.9,0.98
08:B6:1F:75:ED:80,2025:03:18 17:34:52:200,-16.14,19.14,-108.32,0.17,-0.15
08:D1:F9:DC:8F:80,2025:03:18 17:34:52:200,134.67,29.6,27.87,-0.82,-1.28
CC:7B:5C:AF:BD:F4,2025:03:18 17:34:52:300,-715.35,-460.76,-836.12,2.64,0.64
B0:B2:1C:8F:6B:C4,2025:03:18 17:34:52:300,68.98,-87.28,-18.17,-1.37,0.66
08:B6:1F:75:ED:80,2025:03:18 17:34:52:300,34.79,-7.39,72.41,0.1,-0.45
08:D1:F9:DC:8F:80,2025:03:18 17:34:52:300,43.56,3.19,3.86,-0.69,-1.46
CC:7B:5C:AF:BD:F4,2025:03:18 17:34:52:400,-207.04,-156.55,-298.93,2.66,0.55
B0:B2:1C:8F:6B:C4,2025:03:18 17:34:52:400,-166.11,53.09,-10.26,-1.76,1.26
08:B6:1F:75:ED:80,2025:03:18 17:34:52:400,12.69,-7.82,20.14,0.37,-0.53
08:D1:F9:DC:8F:80,2025:03:18 17:34:52:400,-178.95,-4.5,41.42,-3.03,-1.34
B0:B2:1C:8F:6B:C4,2025:03:18 17:34:52:500,-230.2,96.61,42.85,-1.15,1.14
CC:7B:5C:AF:BD:F4,2025:03:18 17:34:52:500,-398.36,-8.34,-62.66,3.01,1.41
08:B6:1F:75:ED:80,2025:03:18 17:34:52:500,15.49,-9.74,22.69,0.41,-0.56
08:D1:F9:DC:8F:80,2025:03:18 17:34:52:500,-91.99,-17.38,-5.38,-1.27,-1.38
CC:7B:5C:AF:BD:F4,2025:03:18 17:34:52:600,-167.38,2.73,-3.73,-2.51,1.54
B0:B2:1C:8F:6B:C4,2025:03:18 17:34:52:600,-298.15,183.78,26.51,-1.43,1.01

CC:7B:5C:AF:BD:F4,2025:03:18 17:34:59:800,-672.68,-286.87,-230.45,2.25,1.07
B0:B2:1C:8F:6B:C4,2025:03:18 17:34:59:800,-958.6,-77.96,-24.03,1.87,1.49
08:B6:1F:75:ED:80,2025:03:18 17:34:59:800,-39.75,-482.74,2398.78,0.2,0.02
08:D1:F9:DC:8F:80,2025:03:18 17:34:59:800,-487.9,-103.98,32.99,-1.88,-1.35
CC:7B:5C:AF:BD:F4,2025:03:18 17:34:59:900,-189.51,-103.11,-227.45,2.72,0.65
B0:B2:1C:8F:6B:C4,2025:03:18 17:34:59:900,-209.02,-33.08,28.33,0.86,1.37
08:B6:1F:75:ED:80,2025:03:18 17:34:59:900,1809.4,-120.63,-472.07,2.89,-1.31
08:D1:F9:DC:8F:80,2025:03:18 17:34:59:900,1289.65,-639.43,1490.65,0.41,-0.67
CC:7B:5C:AF:BD:F4,2025:03:18 17:35:00:000,207.59,-10.63,67.7,-2.99,1.25
B0:B2:1C:8F:6B:C4,2025:03:18 17:35:00:000,260.67,-161.53,8.85,-1.63,1.02
08:B6:1F:75:ED:80,2025:03:18 17:35:00:000,854.9,-277.26,459.09,0.54,-1.01
08:D1:F9:DC:8F:80,2025:03:18 17:35:00:000,210.01,-116.48,462.51,0.25,-0.41
CC:7B:5C:AF:BD:F4,2025:03:18 17:35:00:100,-430.87,-125.43,-85.61,2.17,1.23
B0:B2:1C:8F:6B:C4,2025:03:18 17:35:00:100,-96.61,44.01,11.87,-1.31,1.13
08:B6:1F:75:ED:80,2025:03:18 17:35:00:100,201.71,-217.8,471.01,0.43,-0.37
08:D1:F9:DC:8F:80,2025:03:18 17:35:00:100,1650.92,1165.83,194.97,-1.41,-0.95
CC:7B:5C:AF:BD:F4,2025:03:18 17:35:00:200,112.98,106.17,240.37,2.73,0.41
B0:B2:1C:8F:6B:C4,2025:03:18 17:35:00:200,133.63,-92.1,-307.18,-0.29,0.39
08:B6:1F:75:ED:80,2025:03:18 17:35:00:200,281.5,-2585.16,597.92,1.34,-0.11
08:D1:F9:DC:8F:80,2025:03:18 17:35:00:200,-534.05,843.85,-537.24,-2.14,0.49
CC:7B:5C:AF:BD:F4,2025:03:18 17:35:00:300,-292.9,-7.95,-20.89,2.78,1.49
B0:B2:1C:8F:6B:C4,2025:03:18 17:35:00:300,-1019.92,-241.55,-4.09,1.59,1.34
08:B6:1F:75:ED:80,2025:03:18 17:35:00:300,350.26,-225.49,-1271.69,2.97,-0.26
08:D1:F9:DC:8F:80,2025:03:18 17:35:00:300,2806.73,-906.97,1709.55,0.49,-0.97
CC:7B:5C:AF:BD:F4,2025:03:18 17:35:00:400,-215.98,-111.06,-301.36,2.79,0.59
B0:B2:1C:8F:6B:C4,2025:03:18 17:35:00:400,122.86,-20.09,25.47,-2.47,1.31
08:B6:1F:75:ED:80,2025:03:18 17:35:00:400,1139.3,313.86,-786.13,-2.76,-0.93
08:D1:F9:DC:8F:80,2025:03:18 17:35:00:400,1841.22,-832.6,111.77,1.44,-1.14
CC:7B:5C:AF:BD:F4,2025:03:18 17:35:00:500,206.47,36.81,76.78,2.69,1.18
B0:B2:1C:8F:6B:C4,2025:03:18 17:35:00:500,285.28,-241.11,13.13,-1.63,0.87
08:B6:1F:75:ED:80,2025:03:18 17:35:00:500,-155.13,84.22,-82.52,0.8,-0.92
08:D1:F9:DC:8F:80,2025:03:18 17:35:00:500,764.69,193.92,-759.46,-2.89,-0.77
CC:7B:5C:AF:BD:F4,2025:03:18 17:35:00:600,347.86,102.52,200.09,2.67,1.0
B0:B2:1C:8F:6B:C4,2025:03:18 17:35:00:600,252.38,-110.42,-130.13,-0.7,0.98
08:B6:1F:75:ED:80,2025:03:18 17:35:00:600,-404.57,-3743.31,3148.5,0.87,0.08
08:D1:F9:DC:8F:80,2025:03:18 17:35:00:600,-44.24,529.7,-395.78,-2.21,0.07
CC:7B:5C:AF:BD:F4,2025:03:18 17:35:00:700,22.06,49.36,73.84,2.55,0.24
B0:B2:1C:8F:6B:C4,2025:03:18 17:35:00:700,-791.66,6.33,-232.84,-3.11,1.28
08:B6:1F:75:ED:80,2025:03:18 17:35:00:700,-494.16,-70.35,-1239.4,3.08,0.38
08:D1:F9:DC:8F:80,2025:03:18 17:35:00:700,-112.05,475.63,-181.62,-1.94,0.22
CC:7B:5C:AF:BD:F4,2025:03:18 17:35:00:800,-334.7,-1511.03,-1663.8,2.4,0.15
B0:B2:1C:8F:6B:C4,2025:03:18 17:35:00:800,-581.47,-694.03,584.58,0.87,0.57
08:B6:1F:75:ED:80,2025:03:18 17:35:00:800,544.53,-455.16,48.63,1.46,-0.87
08:D1:F9:DC:8F:80,2025:03:18 17:35:00:800,2256.45,-466.5,1445.56,0.31,-0.98
CC:7B:5C:AF:BD:F4,2025:03:18 17:35:00:900,-227.46,-141.64,-275.79,2.67,0.63
B0:B2:1C:8F:6B:C4,2025:03:18 17:35:00:900,-399.87,63.97,124.07,-0.48,1.23
08:B6:1F:75:ED:80,2025:03:18 17:35:00:900,923.11,356.91,-723.73,-2.68,-0.85
08:D1:F9:DC:8F:80,2025:03:18 17:35:00:900,-2373.82,14894.07,1883.1,-1.45,0.16
CC:7B:5C:AF:BD:F4,2025:03:18 17:35:01:000,-514.48,-265.06,-212.43,2.25,0.99
B0:B2:1C:8F:6B:C4,2025:03:18 17:35:01:000,-88.0,-77.12,-112.13,2.54,0.57
08:B6:1F:75:ED:80,2025:03:18 17:35:01:000,1.57,-258.98,-1066.25,2.9,-0.0
08:D1:F9:DC:8F:80,2025:03:18 17:35:01:000,2445.72,2727.34,1143.93,-1.17,-0.69
CC:7B:5C:AF:BD:F4,2025:03:18 17:35:01:100,-144.74,263.74,279.05,2.38,-0.36
B0:B2:1C:8F:6B:C4,2025:03:18 17:35:01:100,-445.29,-31.26,601.14,0.05,0.64
08:B6:1F:75:ED:80,2025:03:18 17:35:01:100,91.6,-508.63,1425.85,0.34,-0.06
08:D1:F9:DC:8F:80,2025:03:18 17:35:01:100,528.15,-525.52,816.37,0.57,-0.5
CC:7B:5C:AF:BD:F4,2025:03:18 17:35:01:200,-58.79,-260.22,-390.98,2.55,0.12
B0:B2:1C:8F:6B:C4,2025:03:18 17:35:01:200,-433.5,-63.48,972.29,0.07,0.42
08:B6:1F:75:ED:80,2025:03:18 17:35:01:200,106.65,-170.29,513.7,0.32,-0.19
08:D1:F9:DC:8F:80,2025:03:18 17:35:01:200,-352.5,120.05,-114.94,0.81,-1.13
CC:7B:5C:AF:BD:F4,2025:03:18 17:35:01:300,1.76,7.52,8.14,2.4,0.16
B0:B2:1C:8F:6B:C4,2025:03:18 17:35:01:300,-172.61,15.15,151.29,-0.1,0.85
08:B6:1F:75:ED:80,2025:03:18 17:35:01:300,56.19,-120.36,398.35,0.29,-0.13
08:D1:F9:DC:8F:80,2025:03:18 17:35:01:300,-102.19,32.65,-14.32,1.16,-1.24
CC:7B:5C:AF:BD:F4,2025:03:18 17:35:01:400,15.89,56.22,67.6,2.45,0.18
B0:B2:1C:8F:6B:C4,2025:03:18 17:35:01:400,52.91,-6.46,-27.83,-0.23,1.08
08:B6:1F:75:ED:80,2025:03:18 17:35:01:400,-8.69,5.42,-16.64,0.31,-0.46
08:D1:F9:DC:8F:80,2025:03:18 17:35:01:400,-51.48,7.69,-10.78,0.62,-1.32
CC:7B:5C:AF:BD:F4,2025:03:18 17:35:01:500,118.45,144.03,112.06,2.23,0.58
B0:B2:1C:8F:6B:C4,2025:03:18 17:35:01:500,25.89,-6.41,-16.47,-0.37,0.97
08:B6:1F:75:ED:80,2025:03:18 17:35:01:500,-1.55,1.85,-3.95,0.44,-0.34
08:D1:F9:DC:8F:80,2025:03:18 17:35:01:500,-69.41,16.75,-12.99,0.91,-1.27
CC:7B:5C:AF:BD:F4,2025:03:18 17:35:01:600,-67.44,-35.73,-50.58,2.53,0.83
B0:B2:1C:8F:6B:C4,2025:03:18 17:35:01:600,57.2,-14.06,-33.81,-0.39,1.0
08:B6:1F:75:ED:80,2025:03:18 17:35:01:600,54.94,-53.52,126.64,0.4,-0.38
08:D1:F9:DC:8F:80,2025:03:18 17:35:01:600,-57.27,16.91,-13.84,0.88,-1.21
CC:7B:5C:AF:BD:F4,2025:03:18 17:35:01:700,-464.24,-209.63,-436.93,2.69,0.76
B0:B2:1C:8F:6B:C4,2025:03:18 17:35:01:700,-162.95,55.31,95.96,-0.52,0.97
08:B6:1F:75:ED:80,2025:03:18 17:35:01:700,-3.2,2.72,-5.34,0.47,-0.49
08:D1:F9:DC:8F:80,2025:03:18 17:35:01:700,15.97,-3.63,3.63,0.79,-1.26

B0:B2:1C:8F:6B:C4,2025:03:18 17:35:10:500,6.76,0.45,0.87,2.67,1.43
08:B6:1F:75:ED:80,2025:03:18 17:35:10:500,494.65,-124.02,196.09,0.56,-1.13
08:D1:F9:DC:8F:80,2025:03:18 17:35:10:500,1207.01,-1107.67,1359.42,0.68,-0.6
CC:7B:5C:AF:BD:F4,2025:03:18 17:35:10:600,-87.48,-22.41,-92.28,2.9,0.74
B0:B2:1C:8F:6B:C4,2025:03:18 17:35:10:600,-12.14,-2.94,-1.72,2.1,1.3
08:B6:1F:75:ED:80,2025:03:18 17:35:10:600,280.98,-52.94,186.56,0.28,-0.97
08:D1:F9:DC:8F:80,2025:03:18 17:35:10:600,44.88,430.56,-268.25,-2.13,-0.09
CC:7B:5C:AF:BD:F4,2025:03:18 17:35:10:700,-340.05,-54.23,-190.64,2.86,1.04
B0:B2:1C:8F:6B:C4,2025:03:18 17:35:10:700,-381.68,-33.56,23.3,0.96,1.46
08:B6:1F:75:ED:80,2025:03:18 17:35:10:700,10.77,-4.8,7.21,0.59,-0.89
08:D1:F9:DC:8F:80,2025:03:18 17:35:10:700,2535.95,1073.07,-780.35,-2.2,-1.09
CC:7B:5C:AF:BD:F4,2025:03:18 17:35:10:800,493.64,16.27,-163.82,0.1,1.25
B0:B2:1C:8F:6B:C4,2025:03:18 17:35:10:800,-174.54,-5.39,70.7,0.08,1.18
08:B6:1F:75:ED:80,2025:03:18 17:35:10:800,25.49,-8.13,7.37,0.83,-1.16
08:D1:F9:DC:8F:80,2025:03:18 17:35:10:800,-512.86,542.49,-430.47,-2.24,0.64
CC:7B:5C:AF:BD:F4,2025:03:18 17:35:10:900,-315.83,-97.28,-347.93,2.87,0.72
B0:B2:1C:8F:6B:C4,2025:03:18 17:35:10:900,-376.86,-88.33,44.86,1.1,1.31
08:B6:1F:75:ED:80,2025:03:18 17:35:10:900,-11.37,6.89,-5.68,0.88,-0.9
08:D1:F9:DC:8F:80,2025:03:18 17:35:10:900,1061.39,82.52,-29.4,-1.91,-1.49
CC:7B:5C:AF:BD:F4,2025:03:18 17:35:11:000,-314.45,-16.59,-152.69,3.03,1.12
