MAC,Timestamp,Lin_Acc_X,Lin_Acc_Y,Lin_Acc_Z,Roll,Pitch
08:B6:1F:75:ED:80,2025:03:06 16:26:23:100,14.62,-0.83,-2.8,-0.29,1.37
08:D1:F9:DC:8F:80,2025:03:06 16:26:23:100,-9.9,-0.07,-2.77,-0.03,-1.3
CC:7B:5C:AF:BD:F4,2025:03:06 16:26:23:200,-21.23,0.17,-4.11,-3.1,1.38
08:B6:1F:75:ED:80,2025:03:06 16:26:23:200,-49.5,4.7,3.18,-0.98,1.46
08:D1:F9:DC:8F:80,2025:03:06 16:26:23:200,-14.33,0.2,-3.99,0.05,-1.3
CC:7B:5C:AF:BD:F4,2025:03:06 16:26:23:300,-21.36,0.66,-3.98,-2.98,1.38
08:B6:1F:75:ED:80,2025:03:06 16:26:23:300,-32.8,3.37,3.17,-0.81,1.43
08:D1:F9:DC:8F:80,2025:03:06 16:26:23:300,-12.82,0.05,-3.65,0.01,-1.29
CC:7B:5C:AF:BD:F4,2025:03:06 16:26:23:400,-9.24,0.3,-2.01,-2.99,1.35
08:B6:1F:75:ED:80,2025:03:06 16:26:23:400,-0.89,0.1,0.12,-0.68,1.4
08:D1:F9:DC:8F:80,2025:03:06 16:26:23:400,-10.79,0.22,-2.98,0.07,-1.3
CC:7B:5C:AF:BD:F4,2025:03:06 16:26:23:500,-24.72,0.54,-5.69,-3.05,1.34
08:B6:1F:75:ED:80,2025:03:06 16:26:23:500,-32.59,3.87,3.81,-0.79,1.41
08:D1:F9:DC:8F:80,2025:03:06 16:26:23:500,223.08,-5.91,75.5,0.08,-1.24
CC:7B:5C:AF:BD:F4,2025:03:06 16:26:23:600,-381.09,16.29,7.18,-1.16,1.52
08:B6:1F:75:ED:80,2025:03:06 16:26:23:600,127.96,-13.66,-214.27,-0.06,0.54
08:D1:F9:DC:8F:80,2025:03:06 16:26:23:600,-53.08,1394.31,-1192.35,-2.28,0.03
CC:7B:5C:AF:BD:F4,2025:03:06 16:26:23:700,-81.44,79.18,80.31,2.36,-0.63
08:B6:1F:75:ED:80,2025:03:06 16:26:23:700,-3.07,-3.38,9.01,0.36,0.31
08:D1:F9:DC:8F:80,2025:03:06 16:26:23:700,6416.78,-287.01,1818.58,0.16,-1.29
CC:7B:5C:AF:BD:F4,2025:03:06 16:26:23:800,-828.32,125.57,-232.54,-2.65,1.26
08:B6:1F:75:ED:80,2025:03:06 16:26:23:800,-1511.3,-279.15,-217.12,2.23,1.34
08:D1:F9:DC:8F:80,2025:03:06 16:26:23:800,891.98,-620.73,609.08,0.79,-0.8
CC:7B:5C:AF:BD:F4,2025:03:06 16:26:23:900,-949.19,-128.27,-439.19,2.86,1.12
08:B6:1F:75:ED:80,2025:03:06 16:26:23:900,-956.57,-39.9,793.08,0.05,0.88
08:D1:F9:DC:8F:80,2025:03:06 16:26:23:900,77.57,170.22,-119.53,-2.18,-0.36
CC:7B:5C:AF:BD:F4,2025:03:06 16:26:24:000,-261.86,-53.17,-293.99,2.96,0.72
08:B6:1F:75:ED:80,2025:03:06 16:26:24:000,-528.88,4.41,240.73,-0.02,1.14
08:D1:F9:DC:8F:80,2025:03:06 16:26:24:000,-149.28,-42.05,-3.67,-1.48,-1.3
CC:7B:5C:AF:BD:F4,2025:03:06 16:26:24:100,-640.59,-68.8,-112.7,2.59,1.37
08:B6:1F:75:ED:80,2025:03:06 16:26:24:100,31.03,-54.62,14.69,-1.83,0.5
08:D1:F9:DC:8F:80,2025:03:06 16:26:24:100,-65.54,13.4,-32.25,0.39,-1.08
CC:7B:5C:AF:BD:F4,2025:03:06 16:26:24:200,-589.63,34.34,386.47,-0.09,0.99
08:B6:1F:75:ED:80,2025:03:06 16:26:24:200,-73.68,49.51,632.7,-0.08,0.12
08:D1:F9:DC:8F:80,2025:03:06 16:26:24:200,4788.33,1636.51,-552.47,-1.9,-1.22
CC:7B:5C:AF:BD:F4,2025:03:06 16:26:24:300,-323.67,-1.2,-189.76,-0.01,-1.04
08:B6:1F:75:ED:80,2025:03:06 16:26:24:300,16.98,-100.66,119.54,0.7,-0.11
08:D1:F9:DC:8F:80,2025:03:06 16:26:24:300,585.0,1544.31,-583.73,-1.93,-0.34
CC:7B:5C:AF:BD:F4,2025:03:06 16:26:24:400,-293.3,-182.53,-407.9,2.72,0.58
08:B6:1F:75:ED:80,2025:03:06 16:26:24:400,-1350.91,306.62,-382.1,-2.47,1.22

08:B6:1F:75:ED:80,2025:03:06 16:26:53:500,-423.39,78.1,-32.57,-1.97,1.37
08:D1:F9:DC:8F:80,2025:03:06 16:26:53:500,282.98,-58.75,122.03,0.45,-1.12
CC:7B:5C:AF:BD:F4,2025:03:06 16:26:53:600,-646.57,51.19,-35.05,-2.17,1.48
08:B6:1F:75:ED:80,2025:03:06 16:26:53:600,-168.64,65.86,-58.5,-2.3,1.09
08:D1:F9:DC:8F:80,2025:03:06 16:26:53:600,95.48,-10.05,38.96,0.25,-1.17
08:B6:1F:75:ED:80,2025:03:06 16:26:53:700,408.02,-161.31,49.82,-1.87,1.18
CC:7B:5C:AF:BD:F4,2025:03:06 16:26:53:700,162.1,38.09,-147.78,0.25,0.82
08:D1:F9:DC:8F:80,2025:03:06 16:26:53:700,943.93,335.97,-161.69,-2.02,-1.19
CC:7B:5C:AF:BD:F4,2025:03:06 16:26:53:800,-123.68,206.81,442.0,2.7,-0.25
08:B6:1F:75:ED:80,2025:03:06 16:26:53:800,82.81,-13.8,-455.43,-0.03,0.18
08:D1:F9:DC:8F:80,2025:03:06 16:26:53:800,32.37,310.86,-61.11,-1.76,-0.1
CC:7B:5C:AF:BD:F4,2025:03:06 16:26:53:900,-604.64,-57.97,-138.97,2.75,1.33
08:B6:1F:75:ED:80,2025:03:06 16:26:53:900,-1148.73,-337.21,307.91,0.83,1.19
08:D1:F9:DC:8F:80,2025:03:06 16:26:53:900,1036.57,-506.09,465.07,0.83,-0.99
CC:7B:5C:AF:BD:F4,2025:03:06 16:26:54:000,-176.7,-4.96,-89.26,3.09,1.1
08:B6:1F:75:ED:80,2025:03:06 16:26:54:000,-405.68,28.98,-104.08,-2.87,1.31
08:D1:F9:DC:8F:80,2025:03:06 16:26:54:000,141.78,920.82,514.55,-1.06,-0.13
CC:7B:5C:AF:BD:F4,2025:03:06 16:26:54:100,15.46,5.95,7.79,2.49,1.01
08:B6:1F:75:ED:80,2025:03:06 16:26:54:100,57.46,-8.66,17.58,-2.68,1.24
08:D1:F9:DC:8F:80,2025:03:06 16:26:54:100,431.56,-67.01,107.66,0.56,-1.28
CC:7B:5C:AF:BD:F4,2025:03:06 16:26:54:200,-64.69,-3.86,14.44,0.26,1.34
08:B6:1F:75:ED:80,2025:03:06 16:26:54:200,-117.7,73.89,-70.51,-2.33,0.86
08:D1:F9:DC:8F:80,2025:03:06 16:26:54:200,712.33,162.46,199.09,-0.68,-1.22
CC:7B:5C:AF:BD:F4,2025:03:06 16:26:54:300,-12.64,4.79,18.89,-0.25,0.58
08:B6:1F:75:ED:80,2025:03:06 16:26:54:300,18.32,10.28,-39.39,0.26,0.42
08:D1:F9:DC:8F:80,2025:03:06 16:26:54:300,-779.77,1675.34,-1458.46,-2.29,0.34
CC:7B:5C:AF:BD:F4,2025:03:06 16:26:54:400,-335.27,-114.51,-182.02,2.58,1.0
08:B6:1F:75:ED:80,2025:03:06 16:26:54:400,-439.86,-76.1,197.46,0.37,1.12
08:D1:F9:DC:8F:80,2025:03:06 16:26:54:400,1841.41,-331.18,891.03,0.36,-1.09
CC:7B:5C:AF:BD:F4,2025:03:06 16:26:54:500,41.74,6.56,27.97,2.91,0.97
08:B6:1F:75:ED:80,2025:03:06 16:26:54:500,-308.35,72.87,-132.7,-2.64,1.11
08:D1:F9:DC:8F:80,2025:03:06 16:26:54:500,51.17,756.83,-296.72,-1.94,-0.06
CC:7B:5C:AF:BD:F4,2025:03:06 16:26:54:600,-707.7,-91.9,-174.49,2.66,1.3
08:B6:1F:75:ED:80,2025:03:06 16:26:54:600,-377.94,151.85,-159.45,-2.38,1.04
08:D1:F9:DC:8F:80,2025:03:06 16:26:54:600,1786.36,-446.26,322.48,0.95,-1.27
CC:7B:5C:AF:BD:F4,2025:03:06 16:26:54:700,5.63,-0.24,-5.81,-0.04,0.77
08:B6:1F:75:ED:80,2025:03:06 16:26:54:700,51.95,4.97,-45.27,0.11,0.85
08:D1:F9:DC:8F:80,2025:03:06 16:26:54:700,-1160.23,2306.12,-1678.82,-2.2,0.39
CC:7B:5C:AF:BD:F4,2025:03:06 16:26:54:800,-111.88,-9.89,-24.0,2.75,1.34
08:B6:1F:75:ED:80,2025:03:06 16:26:54:800,-562.93,-32.22,291.17,0.11,1.09
08:D1:F9:DC:8F:80,2025:03:06 16:26:54:800,3676.56,-1913.43,2302.39,0.69,-0.89
CC:7B:5C:AF:BD:F4,2025:03:06 16:26:54:900,16.23,-1.02,13.06,-3.06,0.89
08:B6:1F:75:ED:80,2025:03:06 16:26:54:900,-214.95,58.0,-71.65,-2.46,1.17
08:D1:F9:DC:8F:80,2025:03:06 16:26:54:900,393.88,-83.92,-92.69,2.41,-1.26
CC:7B:5C:AF:BD:F4,2025:03:06 16:26:55:000,-73.48,-13.48,-7.61,2.08,1.36
08:B6:1F:75:ED:80,2025:03:06 16:26:55:000,-307.54,165.15,-317.8,-2.66,0.71
08:D1:F9:DC:8F:80,2025:03:06 16:26:55:000,-29.67,8.16,-10.04,0.68,-1.16
CC:7B:5C:AF:BD:F4,2025:03:06 16:26:55:100,-271.27,7.14,125.96,-0.06,1.14
08:B6:1F:75:ED:80,2025:03:06 16:26:55:100,154.48,-57.95,-22.78,-1.2,1.19
08:D1:F9:DC:8F:80,2025:03:06 16:26:55:100,877.6,445.0,32.74,-1.5,-1.1
CC:7B:5C:AF:BD:F4,2025:03:06 16:26:55:200,414.33,-76.95,56.97,-2.21,1.34
08:B6:1F:75:ED:80,2025:03:06 16:26:55:200,-150.14,-8.35,206.97,0.04,0.63
08:D1:F9:DC:8F:80,2025:03:06 16:26:55:200,224.55,414.61,-154.9,-1.93,-0.47
CC:7B:5C:AF:BD:F4,2025:03:06 16:26:55:300,-411.4,-43.19,-223.93,2.95,1.06
08:B6:1F:75:ED:80,2025:03:06 16:26:55:300,-437.1,15.22,-13.7,-2.3,1.52
08:D1:F9:DC:8F:80,2025:03:06 16:26:55:300,1362.38,-1436.93,1304.0,0.83,-0.61
CC:7B:5C:AF:BD:F4,2025:03:06 16:26:55:400,-24.06,-2.86,-14.57,2.95,1.02
08:B6:1F:75:ED:80,2025:03:06 16:26:55:400,-116.55,24.25,-161.7,-2.99,0.62

08:D1:F9:DC:8F:80,2025:03:06 16:27:03:000,584.43,159.39,-84.25,-2.06,-1.27
CC:7B:5C:AF:BD:F4,2025:03:06 16:27:03:100,264.02,-14.53,127.03,-3.03,1.12
08:B6:1F:75:ED:80,2025:03:06 16:27:03:100,-14.48,-1.47,5.55,0.26,1.19
08:D1:F9:DC:8F:80,2025:03:06 16:27:03:100,186.41,308.56,-129.63,-1.97,-0.51
CC:7B:5C:AF:BD:F4,2025:03:06 16:27:03:200,-149.41,-11.77,-115.52,3.04,0.91
08:B6:1F:75:ED:80,2025:03:06 16:27:03:200,-169.51,63.16,15.83,-1.33,1.2
08:D1:F9:DC:8F:80,2025:03:06 16:27:03:200,1669.95,-954.66,1358.98,0.61,-0.79
CC:7B:5C:AF:BD:F4,2025:03:06 16:27:03:300,-336.49,25.4,-109.46,-2.91,1.25
08:B6:1F:75:ED:80,2025:03:06 16:27:03:300,-337.48,34.38,-119.28,-2.86,1.22
08:D1:F9:DC:8F:80,2025:03:06 16:27:03:300,1219.47,728.28,-9.39,-1.58,-1.03
CC:7B:5C:AF:BD:F4,2025:03:06 16:27:03:400,-344.48,-23.2,-131.37,2.97,1.2
08:B6:1F:75:ED:80,2025:03:06 16:27:03:400,-236.79,173.25,-191.14,-2.41,0.74
08:D1:F9:DC:8F:80,2025:03:06 16:27:03:400,821.14,-300.01,137.56,1.14,-1.19
CC:7B:5C:AF:BD:F4,2025:03:06 16:27:03:500,-193.33,6.28,118.29,-0.05,1.02
08:B6:1F:75:ED:80,2025:03:06 16:27:03:500,93.78,-89.03,121.37,-2.51,0.56
08:D1:F9:DC:8F:80,2025:03:06 16:27:03:500,955.51,271.65,-28.41,-1.68,-1.29
CC:7B:5C:AF:BD:F4,2025:03:06 16:27:03:600,462.35,-113.94,-215.83,-0.49,1.09
08:B6:1F:75:ED:80,2025:03:06 16:27:03:600,43.26,-1.65,-26.16,-0.06,1.03
08:D1:F9:DC:8F:80,2025:03:06 16:27:03:600,60.58,470.76,-285.1,-2.12,-0.11
CC:7B:5C:AF:BD:F4,2025:03:06 16:27:03:700,-293.48,-36.59,-194.18,2.96,0.98
08:B6:1F:75:ED:80,2025:03:06 16:27:03:700,-259.21,43.48,58.33,-0.64,1.3
08:D1:F9:DC:8F:80,2025:03:06 16:27:03:700,1392.93,-1083.69,1203.57,0.73,-0.71
CC:7B:5C:AF:BD:F4,2025:03:06 16:27:03:800,-174.79,-15.98,-161.31,3.04,0.82
08:B6:1F:75:ED:80,2025:03:06 16:27:03:800,-532.57,63.48,-333.25,-2.95,1.0
08:D1:F9:DC:8F:80,2025:03:06 16:27:03:800,38.6,8.84,-62.05,-3.0,-0.55
CC:7B:5C:AF:BD:F4,2025:03:06 16:27:03:900,-86.91,-10.96,-4.03,1.92,1.44
08:B6:1F:75:ED:80,2025:03:06 16:27:03:900,42.8,-94.59,43.05,-2.0,0.39
08:D1:F9:DC:8F:80,2025:03:06 16:27:03:900,-137.06,-7.92,-188.83,-0.04,-0.63
CC:7B:5C:AF:BD:F4,2025:03:06 16:27:04:000,-679.23,-44.66,290.49,0.15,1.16
08:B6:1F:75:ED:80,2025:03:06 16:27:04:000,-21.02,23.2,-20.84,-2.3,0.59
08:D1:F9:DC:8F:80,2025:03:06 16:27:04:000,579.56,49.59,379.54,-0.13,-0.99
CC:7B:5C:AF:BD:F4,2025:03:06 16:27:04:100,144.79,-19.92,-11.16,-1.06,1.41
08:B6:1F:75:ED:80,2025:03:06 16:27:04:100,48.04,-17.44,-19.7,-0.72,1.07
08:D1:F9:DC:8F:80,2025:03:06 16:27:04:100,-287.72,722.78,-603.23,-2.27,0.3
CC:7B:5C:AF:BD:F4,2025:03:06 16:27:04:200,104.23,14.44,69.58,2.94,0.97
08:B6:1F:75:ED:80,2025:03:06 16:27:04:200,-137.23,19.46,48.39,-0.38,1.21
08:D1:F9:DC:8F:80,2025:03:06 16:27:04:200,1035.38,394.98,99.01,-1.33,-1.2
CC:7B:5C:AF:BD:F4,2025:03:06 16:27:04:300,0.9,0.11,0.81,3.01,0.83
08:B6:1F:75:ED:80,2025:03:06 16:27:04:300,-379.51,24.41,-52.71,-2.71,1.42
08:D1:F9:DC:8F:80,2025:03:06 16:27:04:300,1061.84,-752.03,1138.5,0.58,-0.66
CC:7B:5C:AF:BD:F4,2025:03:06 16:27:04:400,-238.62,-25.59,-144.13,2.97,1.02
08:B6:1F:75:ED:80,2025:03:06 16:27:04:400,-295.55,17.16,-82.76,-2.94,1.29
08:D1:F9:DC:8F:80,2025:03:06 16:27:04:400,-103.15,57.96,48.72,2.27,-0.94
CC:7B:5C:AF:BD:F4,2025:03:06 16:27:04:500,-224.14,-31.29,-52.41,2.6,1.3
08:B6:1F:75:ED:80,2025:03:06 16:27:04:500,52.45,-85.71,48.31,-2.08,0.49
08:D1:F9:DC:8F:80,2025:03:06 16:27:04:500,-194.65,-52.2,-34.97,-0.98,-1.26
CC:7B:5C:AF:BD:F4,2025:03:06 16:27:04:600,-555.41,-48.42,157.75,0.3,1.28
08:B6:1F:75:ED:80,2025:03:06 16:27:04:600,-46.02,35.27,-13.84,-1.94,0.88
08:D1:F9:DC:8F:80,2025:03:06 16:27:04:600,740.3,13.88,328.97,-0.04,-1.15
CC:7B:5C:AF:BD:F4,2025:03:06 16:27:04:700,304.12,-38.41,-36.62,-0.81,1.4
08:B6:1F:75:ED:80,2025:03:06 16:27:04:700,25.16,-9.72,-16.62,-0.53,0.92
08:D1:F9:DC:8F:80,2025:03:06 16:27:04:700,-1043.71,1684.15,-1311.14,-2.23,0.45
CC:7B:5C:AF:BD:F4,2025:03:06 16:27:04:800,64.38,15.47,53.66,2.86,0.86
08:B6:1F:75:ED:80,2025:03:06 16:27:04:800,-419.53,-12.63,93.83,0.13,1.35
08:D1:F9:DC:8F:80,2025:03:06 16:27:04:800,1581.82,-189.32,432.82,0.41,-1.28
CC:7B:5C:AF:BD:F4,2025:03:06 16:27:04:900,-184.12,-39.65,-122.8,2.83,0.96
08:B6:1F:75:ED:80,2025:03:06 16:27:04:900,-311.14,26.01,-117.3,-2.92,1.2
08:D1:F9:DC:8F:80,2025:03:06 16:27:04:900,475.75,777.15,1874.62,-0.39,-0.23

CC:7B:5C:AF:BD:F4,2025:03:06 16:27:11:900,-1225.91,38.31,232.08,-0.16,1.38
08:D1:F9:DC:8F:80,2025:03:06 16:27:11:900,-48.49,6.69,-13.59,0.46,-1.27
08:B6:1F:75:ED:80,2025:03:06 16:27:11:900,-874.4,42.85,-159.62,-2.88,1.38
CC:7B:5C:AF:BD:F4,2025:03:06 16:27:12:000,81.19,-8.71,-1.16,-1.44,1.46
08:B6:1F:75:ED:80,2025:03:06 16:27:11:900,-874.4,42.85,-159.62,-2.88,1.38
08:D1:F9:DC:8F:80,2025:03:06 16:27:12:000,73.97,6.16,17.13,-0.35,-1.33
CC:7B:5C:AF:BD:F4,2025:03:06 16:27:12:100,182.87,-1.58,21.9,-3.07,1.45
08:D1:F9:DC:8F:80,2025:03:06 16:27:12:100,43.42,52.72,5.64,-1.46,-0.69
CC:7B:5C:AF:BD:F4,2025:03:06 16:27:12:200,428.22,-322.03,-2.31,-1.56,0.93
08:B6:1F:75:ED:80,2025:03:06 16:27:12:100,203.01,9.39,-158.86,0.06,0.91
CC:7B:5C:AF:BD:F4,2025:03:06 16:27:12:300,-484.37,-43.78,-247.48,2.97,1.09
CC:7B:5C:AF:BD:F4,2025:03:06 16:27:12:400,-767.29,-36.82,-271.63,3.01,1.23
08:B6:1F:75:ED:80,2025:03:06 16:27:12:200,252.31,136.34,-371.83,0.35,0.57
08:B6:1F:75:ED:80,2025:03:06 16:27:12:300,-1114.49,-266.47,-13.88,1.62,1.34
08:D1:F9:DC:8F:80,2025:03:06 16:27:12:300,542.55,-369.28,514.81,0.62,-0.71
08:D1:F9:DC:8F:80,2025:03:06 16:27:12:400,42.13,127.66,-57.83,-2.0,-0.29
08:D1:F9:DC:8F:80,2025:03:06 16:27:12:500,-167.64,-12.12,-65.87,-0.18,-1.19
CC:7B:5C:AF:BD:F4,2025:03:06 16:27:12:500,11.78,2.12,13.17,2.98,0.72
CC:7B:5C:AF:BD:F4,2025:03:06 16:27:12:600,-235.61,-29.8,63.54,0.44,1.28
08:B6:1F:75:ED:80,2025:03:06 16:27:12:400,-594.53,6.01,90.89,-0.07,1.42
08:B6:1F:75:ED:80,2025:03:06 16:27:12:500,-27.16,13.33,-22.99,-2.62,0.8
08:D1:F9:DC:8F:80,2025:03:06 16:27:12:600,363.81,8.88,55.7,-0.16,-1.42
CC:7B:5C:AF:BD:F4,2025:03:06 16:27:12:700,-131.17,14.65,172.98,-0.08,0.65
08:D1:F9:DC:8F:80,2025:03:06 16:27:12:700,13.99,617.29,-471.28,-2.22,-0.02
08:B6:1F:75:ED:80,2025:03:06 16:27:12:600,-141.63,93.29,-91.84,-2.35,0.82
08:B6:1F:75:ED:80,2025:03:06 16:27:12:700,217.55,-18.02,-107.81,-0.17,1.11
CC:7B:5C:AF:BD:F4,2025:03:06 16:27:12:800,565.74,-265.98,263.87,-2.35,0.99
08:B6:1F:75:ED:80,2025:03:06 16:27:12:700,217.55,-18.02,-107.81,-0.17,1.11
08:D1:F9:DC:8F:80,2025:03:06 16:27:12:800,387.1,247.11,-50.24,-1.77,-0.99
CC:7B:5C:AF:BD:F4,2025:03:06 16:27:12:900,-631.06,-154.95,-499.53,2.84,0.88
08:B6:1F:75:ED:80,2025:03:06 16:27:12:700,217.55,-18.02,-107.81,-0.17,1.11
08:D1:F9:DC:8F:80,2025:03:06 16:27:12:800,387.1,247.11,-50.24,-1.77,-0.99
CC:7B:5C:AF:BD:F4,2025:03:06 16:27:13:000,-262.17,-38.93,-153.6,2.89,1.03
08:D1:F9:DC:8F:80,2025:03:06 16:27:12:900,611.03,-1239.6,1240.9,0.78,-0.34
08:B6:1F:75:ED:80,2025:03:06 16:27:12:800,122.22,7.67,-143.37,0.05,0.71
08:D1:F9:DC:8F:80,2025:03:06 16:27:12:900,611.03,-1239.6,1240.9,0.78,-0.34
08:B6:1F:75:ED:80,2025:03:06 16:27:12:900,-584.79,21.84,-149.49,-3.0,1.32
08:D1:F9:DC:8F:80,2025:03:06 16:27:12:900,611.03,-1239.6,1240.9,0.78,-0.34
08:D1:F9:DC:8F:80,2025:03:06 16:27:12:900,611.03,-1239.6,1240.9,0.78,-0.34
CC:7B:5C:AF:BD:F4,2025:03:06 16:27:13:100,-199.3,-6.88,57.95,0.12,1.29
08:D1:F9:DC:8F:80,2025:03:06 16:27:13:000,-317.45,-271.67,-96.06,-1.23,-0.83
CC:7B:5C:AF:BD:F4,2025:03:06 16:27:13:200,174.83,-73.69,-196.64,-0.36,0.69
08:D1:F9:DC:8F:80,2025:03:06 16:27:13:100,928.6,166.57,148.01,-0.84,-1.34
08:B6:1F:75:ED:80,2025:03:06 16:27:12:900,-584.79,21.84,-149.49,-3.0,1.32
08:D1:F9:DC:8F:80,2025:03:06 16:27:13:200,-620.67,1711.88,-1370.62,-2.25,0.28
08:B6:1F:75:ED:80,2025:03:06 16:27:13:000,-244.43,98.3,-240.22,-2.75,0.76
CC:7B:5C:AF:BD:F4,2025:03:06 16:27:13:300,-76.76,-19.01,-62.14,2.84,0.87
08:D1:F9:DC:8F:80,2025:03:06 16:27:13:300,1350.15,-797.33,696.87,0.85,-0.91
CC:7B:5C:AF:BD:F4,2025:03:06 16:27:13:400,-135.05,-1.04,-111.92,3.13,0.88
08:B6:1F:75:ED:80,2025:03:06 16:27:13:100,-149.94,139.48,-80.84,-2.1,0.75
08:B6:1F:75:ED:80,2025:03:06 16:27:13:200,254.52,-82.13,-181.46,-0.43,0.91
08:D1:F9:DC:8F:80,2025:03:06 16:27:13:400,48.21,-36.5,-291.81,3.02,-0.16
CC:7B:5C:AF:BD:F4,2025:03:06 16:27:13:500,-149.88,-22.11,2.9,1.44,1.42
08:B6:1F:75:ED:80,2025:03:06 16:27:13:300,-533.13,-15.69,46.03,0.33,1.48
08:B6:1F:75:ED:80,2025:03:06 16:27:13:400,-108.28,28.57,-77.91,-2.79,0.92
CC:7B:5C:AF:BD:F4,2025:03:06 16:27:13:500,-149.88,-22.11,2.9,1.44,1.42
CC:7B:5C:AF:BD:F4,2025:03:06 16:27:13:600,-237.18,9.87,150.52,-0.07,1.0
08:B6:1F:75:ED:80,2025:03:06 16:27:13:500,74.09,-86.6,43.65,-2.04,0.65
08:B6:1F:75:ED:80,2025:03:06 16:27:13:600,133.88,-117.84,112.5,-2.33,0.69
08:D1:F9:DC:8F:80,2025:03:06 16:27:13:600,880.31,818.16,-418.88,-2.04,-0.76
08:D1:F9:DC:8F:80,2025:03:06 16:27:13:600,880.31,818.16,-418.88,-2.04,-0.76
CC:7B:5C:AF:BD:F4,2025:03:06 16:27:13:700,201.32,20.4,190.54,3.03,0.81
CC:7B:5C:AF:BD:F4,2025:03:06 16:27:13:700,201.32,20.4,190.54,3.03,0.81
08:B6:1F:75:ED:80,2025:03:06 16:27:13:700,-333.91,-27.17,164.1,0.16,1.11
08:D1:F9:DC:8F:80,2025:03:06 16:27:13:700,262.06,224.47,-89.89,-1.95,-0.83
CC:7B:5C:AF:BD:F4,2025:03:06 16:27:13:800,-477.7,-176.42,-376.5,2.7,0.85
08:B6:1F:75:ED:80,2025:03:06 16:27:13:800,-409.84,36.38,55.45,-0.58,1.41
08:D1:F9:DC:8F:80,2025:03:06 16:27:13:800,1069.68,-1477.75,1496.71,0.78,-0.47

08:D1:F9:DC:8F:80,2025:03:06 16:27:21:000,66.03,9.93,22.29,-0.42,-1.22
CC:7B:5C:AF:BD:F4,2025:03:06 16:27:21:100,217.15,41.16,5.96,1.71,1.38
08:B6:1F:75:ED:80,2025:03:06 16:27:21:100,236.45,-129.25,-57.02,-1.16,1.03
08:D1:F9:DC:8F:80,2025:03:06 16:27:21:100,1601.46,270.83,136.35,-1.1,-1.38
CC:7B:5C:AF:BD:F4,2025:03:06 16:27:21:200,-384.74,-32.88,-123.15,2.88,1.25
08:B6:1F:75:ED:80,2025:03:06 16:27:21:200,-296.16,-17.04,68.38,0.24,1.34
08:D1:F9:DC:8F:80,2025:03:06 16:27:21:200,-130.62,924.85,-362.33,-1.94,0.13
CC:7B:5C:AF:BD:F4,2025:03:06 16:27:21:300,-14.11,-2.89,-19.76,3.0,0.61
08:B6:1F:75:ED:80,2025:03:06 16:27:21:300,-52.55,-4.56,11.74,0.37,1.34
08:D1:F9:DC:8F:80,2025:03:06 16:27:21:300,720.09,72.1,203.41,-0.34,-1.28
CC:7B:5C:AF:BD:F4,2025:03:06 16:27:21:400,-183.03,5.91,-51.63,-3.03,1.29
08:B6:1F:75:ED:80,2025:03:06 16:27:21:400,-251.62,10.69,21.79,-0.46,1.47
08:D1:F9:DC:8F:80,2025:03:06 16:27:21:400,843.54,-689.62,572.11,0.88,-0.76
CC:7B:5C:AF:BD:F4,2025:03:06 16:27:21:500,-603.93,-91.03,-397.0,2.92,0.98
08:B6:1F:75:ED:80,2025:03:06 16:27:21:500,-956.62,47.1,-100.08,-2.7,1.46
08:D1:F9:DC:8F:80,2025:03:06 16:27:21:500,420.16,53.91,79.51,-0.6,-1.35
CC:7B:5C:AF:BD:F4,2025:03:06 16:27:21:600,105.71,29.5,32.87,2.41,1.18
08:B6:1F:75:ED:80,2025:03:06 16:27:21:600,-60.43,69.95,-76.16,-2.4,0.53
08:D1:F9:DC:8F:80,2025:03:06 16:27:21:600,70.91,60.93,28.69,-1.13,-0.81
CC:7B:5C:AF:BD:F4,2025:03:06 16:27:21:700,-427.63,19.64,178.02,-0.11,1.17
08:B6:1F:75:ED:80,2025:03:06 16:27:21:700,146.6,-136.34,-83.69,-1.02,0.74
08:D1:F9:DC:8F:80,2025:03:06 16:27:21:700,658.41,440.71,-46.46,-1.68,-0.98
CC:7B:5C:AF:BD:F4,2025:03:06 16:27:21:800,98.96,17.5,153.26,3.03,0.57
08:B6:1F:75:ED:80,2025:03:06 16:27:21:800,-61.12,2.51,35.55,-0.07,1.04
08:D1:F9:DC:8F:80,2025:03:06 16:27:21:800,148.79,118.44,-53.45,-1.99,-0.85
CC:7B:5C:AF:BD:F4,2025:03:06 16:27:21:900,-578.58,-198.65,-407.04,2.69,0.91
08:B6:1F:75:ED:80,2025:03:06 16:27:21:900,-657.13,-0.79,10.71,0.07,1.55
08:D1:F9:DC:8F:80,2025:03:06 16:27:21:900,1987.27,-2196.88,2688.9,0.69,-0.52
CC:7B:5C:AF:BD:F4,2025:03:06 16:27:22:000,-51.88,-16.38,-23.89,2.54,1.06
08:B6:1F:75:ED:80,2025:03:06 16:27:22:000,-207.31,306.79,-297.13,-2.34,0.45
08:D1:F9:DC:8F:80,2025:03:06 16:27:22:000,681.98,-620.34,259.78,1.17,-0.79
CC:7B:5C:AF:BD:F4,2025:03:06 16:27:22:100,-448.74,-40.42,100.11,0.38,1.33
08:B6:1F:75:ED:80,2025:03:06 16:27:22:100,12.24,-11.26,-1.17,-1.47,0.82
08:D1:F9:DC:8F:80,2025:03:06 16:27:22:100,2117.11,868.18,-269.17,-1.87,-1.17
