MAC,Timestamp,Lin_Acc_X,Lin_Acc_Y,Lin_Acc_Z,Roll,Pitch
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:14:800,-852.09,294.28,-679.23,-2.73,0.86
08:B6:1F:75:ED:80,2025:03:06 16:02:14:800,-1788.26,153.57,101.53,-0.99,1.47
08:D1:F9:DC:8F:80,2025:03:06 16:02:14:800,-107.53,2799.61,1572.54,-1.06,0.03
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:14:900,3247.59,-533.88,-1865.82,2.86,-1.03
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:14:900,61.34,6.13,-13.4,0.43,1.34
08:B6:1F:75:ED:80,2025:03:06 16:02:14:900,-46.47,-434.3,137.72,-1.88,-0.1
08:D1:F9:DC:8F:80,2025:03:06 16:02:14:900,1553.98,424.39,663.27,-0.57,-1.1
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:15:000,-533.64,267.98,197.7,-0.94,1.01
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:15:000,62.3,90.18,436.95,2.94,0.14
08:B6:1F:75:ED:80,2025:03:06 16:02:15:000,349.37,-148.94,12.87,-1.66,1.17
08:D1:F9:DC:8F:80,2025:03:06 16:02:15:000,-643.74,1375.04,137.68,-1.47,0.44
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:15:100,2476.76,-868.61,2752.31,0.31,-0.71
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:15:100,-123.81,-223.92,-1083.76,2.94,0.11
08:B6:1F:75:ED:80,2025:03:06 16:02:15:100,-523.3,-146.58,71.52,1.12,1.27
08:D1:F9:DC:8F:80,2025:03:06 16:02:15:100,333.99,39.01,63.48,-0.55,-1.35
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:15:200,1036.2,-35.75,284.44,0.13,-1.3
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:15:200,-1087.74,-519.32,-1889.88,2.87,0.51
08:B6:1F:75:ED:80,2025:03:06 16:02:15:200,-167.53,-332.95,219.15,0.99,0.4
08:D1:F9:DC:8F:80,2025:03:06 16:02:15:200,827.47,345.64,362.36,-0.76,-1.03
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:15:300,207.96,432.24,-580.9,-2.5,-0.28
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:15:300,-1500.11,-744.47,931.08,0.67,0.9
08:B6:1F:75:ED:80,2025:03:06 16:02:15:300,-1357.74,1330.41,1020.87,-0.92,0.68
08:D1:F9:DC:8F:80,2025:03:06 16:02:15:300,2117.07,300.09,-403.55,-2.5,-1.34
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:15:400,6.91,-222.62,2228.96,0.1,-0.0
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:15:400,-48.77,46.49,-287.4,-2.98,0.17
08:B6:1F:75:ED:80,2025:03:06 16:02:15:400,745.08,-136.18,785.25,0.17,-0.75
08:D1:F9:DC:8F:80,2025:03:06 16:02:15:400,466.03,-161.84,110.13,0.97,-1.17
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:15:500,-128.34,552.54,91.87,1.74,-0.23
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:15:500,-0.97,-0.97,-477.0,3.14,0.0
08:B6:1F:75:ED:80,2025:03:06 16:02:15:500,-56.18,21.5,527.44,-0.04,0.11
08:D1:F9:DC:8F:80,2025:03:06 16:02:15:500,480.07,-392.16,255.69,0.99,-0.8
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:15:600,27.15,-25.07,117.25,0.21,-0.22
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:15:600,-4.54,6.32,-34.51,-2.96,0.13
08:B6:1F:75:ED:80,2025:03:06 16:02:15:600,-118.62,21.85,226.42,-0.1,0.48
08:D1:F9:DC:8F:80,2025:03:06 16:02:15:600,-118.56,27.21,-63.66,0.4,-1.04
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:15:700,-107.59,47.5,-188.86,0.25,-0.5
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:15:700,35.78,-8.45,125.91,-3.07,0.28
08:B6:1F:75:ED:80,2025:03:06 16:02:15:700,-74.25,20.66,109.42,-0.19,0.59
08:D1:F9:DC:8F:80,2025:03:06 16:02:15:700,-1.12,0.14,-0.32,0.42,-1.27
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:15:800,112.09,-52.04,236.62,0.22,-0.43
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:15:800,161.16,192.86,242.82,2.47,0.48

B0:B2:1C:8F:6B:C4,2025:03:06 16:02:21:000,-14.55,5.92,-2.62,1.15,-1.15
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:21:000,-121.87,10.53,-30.8,-2.81,1.31
08:B6:1F:75:ED:80,2025:03:06 16:02:21:000,-186.94,-24.62,42.6,0.52,1.31
08:D1:F9:DC:8F:80,2025:03:06 16:02:21:000,-235.93,374.3,-11.04,-1.6,0.56
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:21:100,-30.88,13.52,-2.84,1.36,-1.15
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:21:100,-139.62,10.67,-108.06,-3.04,0.91
08:B6:1F:75:ED:80,2025:03:06 16:02:21:100,-96.29,-19.57,44.5,0.41,1.1
08:D1:F9:DC:8F:80,2025:03:06 16:02:21:100,321.82,85.89,57.34,-0.98,-1.26
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:21:200,-29.75,11.8,-7.55,1.0,-1.13
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:21:200,7.95,-1.28,5.21,-2.9,0.98
08:B6:1F:75:ED:80,2025:03:06 16:02:21:200,-14.19,-5.02,9.64,0.48,0.92
08:D1:F9:DC:8F:80,2025:03:06 16:02:21:200,415.44,-98.59,63.01,1.0,-1.3
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:21:300,-43.63,15.66,-13.88,0.85,-1.12
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:21:300,-42.17,9.64,-35.94,-2.88,0.85
08:B6:1F:75:ED:80,2025:03:06 16:02:21:300,-101.08,-37.65,49.43,0.65,1.02
08:D1:F9:DC:8F:80,2025:03:06 16:02:21:300,91.06,-14.49,20.09,0.62,-1.31
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:21:400,263.1,-136.74,116.45,0.87,-0.97
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:21:400,-214.64,36.21,-177.99,-2.94,0.87
08:B6:1F:75:ED:80,2025:03:06 16:02:21:400,-477.15,-46.18,151.91,0.3,1.25
08:D1:F9:DC:8F:80,2025:03:06 16:02:21:400,128.4,121.43,-26.38,-1.78,-0.8
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:21:500,282.73,193.34,-163.09,-2.27,-0.84
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:21:500,-755.67,67.13,-223.92,-2.85,1.27
08:B6:1F:75:ED:80,2025:03:06 16:02:21:500,-529.46,174.82,-26.15,-1.72,1.25
08:D1:F9:DC:8F:80,2025:03:06 16:02:21:500,82.75,-22.71,23.44,0.77,-1.2
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:21:600,119.61,2.53,-96.43,-3.12,-0.89
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:21:600,-332.62,-51.17,122.92,0.39,1.19
08:B6:1F:75:ED:80,2025:03:06 16:02:21:600,-39.9,18.67,-6.48,-1.9,1.11
08:D1:F9:DC:8F:80,2025:03:06 16:02:21:600,2106.43,487.1,128.62,-1.31,-1.34
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:21:700,-749.03,495.14,1460.17,-0.33,0.45
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:21:700,281.75,732.54,418.59,2.09,0.32
08:B6:1F:75:ED:80,2025:03:06 16:02:21:700,11.92,-25.96,55.81,0.44,-0.19
08:D1:F9:DC:8F:80,2025:03:06 16:02:21:700,315.98,1442.19,8.94,-1.56,-0.22
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:21:800,1113.59,-127.4,216.96,0.53,-1.35
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:21:800,-573.13,117.92,-605.12,-2.95,0.75
08:B6:1F:75:ED:80,2025:03:06 16:02:21:800,-624.69,9.82,166.09,-0.06,1.31
08:D1:F9:DC:8F:80,2025:03:06 16:02:21:800,1447.83,-803.24,164.27,1.37,-1.06
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:21:900,788.13,-227.05,65.45,1.29,-1.28
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:21:900,-829.14,167.87,-800.62,-2.93,0.79
08:B6:1F:75:ED:80,2025:03:06 16:02:21:900,-1222.56,407.14,-33.79,-1.65,1.25
08:D1:F9:DC:8F:80,2025:03:06 16:02:21:900,5083.36,48.47,127.02,-0.36,-1.54
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:22:000,3767.48,8084.77,-5221.78,-2.14,-0.37
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:22:000,160.32,-45.97,-227.51,-0.2,0.6
08:B6:1F:75:ED:80,2025:03:06 16:02:22:000,113.76,-71.26,156.0,-2.71,0.59
08:D1:F9:DC:8F:80,2025:03:06 16:02:22:000,1225.15,1221.99,38.66,-1.54,-0.79
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:22:100,-365.09,-514.14,183.54,1.23,0.59
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:22:100,-415.94,361.32,-191.87,1.08,-0.79
08:B6:1F:75:ED:80,2025:03:06 16:02:22:100,-125.55,88.81,-243.02,0.35,-0.45
08:D1:F9:DC:8F:80,2025:03:06 16:02:22:100,-198.75,2067.99,-196.05,-1.67,0.1
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:22:200,1691.6,-3312.55,1657.88,1.11,-0.43
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:22:200,316.88,-50.34,675.21,-3.07,0.44
08:B6:1F:75:ED:80,2025:03:06 16:02:22:200,-27.24,-27.47,-182.2,-0.15,-0.15
08:D1:F9:DC:8F:80,2025:03:06 16:02:22:200,2669.02,459.66,1192.13,-0.37,-1.12
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:22:300,3450.17,290.62,401.74,-0.63,-1.43
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:22:300,-1796.13,105.37,-1207.68,-3.05,0.98
08:B6:1F:75:ED:80,2025:03:06 16:02:22:300,-2158.0,-1.37,-2.73,2.68,1.57
08:D1:F9:DC:8F:80,2025:03:06 16:02:22:300,73.16,-114.01,-55.41,2.02,-0.52
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:22:400,1681.96,570.95,329.57,-1.05,-1.2
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:22:400,-311.12,42.04,-589.4,-3.07,0.48
08:B6:1F:75:ED:80,2025:03:06 16:02:22:400,-22.0,-1.82,2.13,0.71,1.44
08:D1:F9:DC:8F:80,2025:03:06 16:02:22:400,68.53,-55.07,12.73,1.34,-0.88
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:22:500,-849.91,1726.56,-608.51,-1.91,0.43
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:22:500,-13.28,48.9,239.31,2.94,-0.05
08:B6:1F:75:ED:80,2025:03:06 16:02:22:500,-103.03,659.42,88.61,1.7,-0.15
08:D1:F9:DC:8F:80,2025:03:06 16:02:22:500,165.3,7.78,-53.0,0.15,1.26
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:22:600,-8.0,-156.67,115.87,0.93,0.04
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:22:600,-611.07,-852.69,-1730.82,2.68,0.31
08:B6:1F:75:ED:80,2025:03:06 16:02:22:600,-944.55,921.79,33.57,-1.53,0.8
08:D1:F9:DC:8F:80,2025:03:06 16:02:22:600,-498.05,-1064.85,-106.11,1.67,0.44
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:22:700,223.53,-436.03,425.41,0.8,-0.35
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:22:700,-452.22,59.76,-283.77,-2.93,1.0
08:B6:1F:75:ED:80,2025:03:06 16:02:22:700,-537.61,327.53,662.23,-0.46,0.63
08:D1:F9:DC:8F:80,2025:03:06 16:02:22:700,-449.74,-254.6,250.22,0.79,0.9
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:22:800,67.38,-190.37,800.39,0.23,-0.08
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:22:800,-435.27,-48.61,299.6,-2.98,-0.96
08:B6:1F:75:ED:80,2025:03:06 16:02:22:800,-256.57,285.03,459.95,-0.55,0.44
08:D1:F9:DC:8F:80,2025:03:06 16:02:22:800,-110.6,-105.13,-319.22,-0.32,-0.32
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:22:900,161.86,-75.62,716.69,0.11,-0.22
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:22:900,-32.13,-30.18,-237.76,3.02,0.13
08:B6:1F:75:ED:80,2025:03:06 16:02:22:900,-59.07,42.02,52.98,-0.67,0.72
08:D1:F9:DC:8F:80,2025:03:06 16:02:22:900,11.05,2.95,0.21,-1.5,-1.31

CC:7B:5C:AF:BD:F4,2025:03:06 16:02:28:500,-234.99,7.57,-144.19,-3.09,1.02
08:B6:1F:75:ED:80,2025:03:06 16:02:28:500,-337.87,5.34,45.0,-0.12,1.44
08:D1:F9:DC:8F:80,2025:03:06 16:02:28:500,123.8,91.87,-21.69,-1.8,-0.92
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:28:600,639.08,198.84,-52.62,-1.83,-1.26
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:28:600,-521.25,-6.65,-133.29,3.09,1.32
08:B6:1F:75:ED:80,2025:03:06 16:02:28:600,-504.32,150.98,-73.93,-2.03,1.25
08:D1:F9:DC:8F:80,2025:03:06 16:02:28:600,167.54,-29.67,3.64,1.45,-1.39
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:28:700,309.33,169.53,-8.61,-1.62,-1.07
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:28:700,-172.94,-18.38,-4.59,1.82,1.46
08:B6:1F:75:ED:80,2025:03:06 16:02:28:700,-136.77,62.39,-47.68,-2.22,1.05
08:D1:F9:DC:8F:80,2025:03:06 16:02:28:700,30.96,-5.78,5.17,0.84,-1.33
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:28:800,-260.17,-166.78,-333.55,-0.46,-0.61
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:28:800,163.72,28.93,-18.48,1.0,1.36
08:B6:1F:75:ED:80,2025:03:06 16:02:28:800,90.76,-42.25,20.73,-2.03,1.09
08:D1:F9:DC:8F:80,2025:03:06 16:02:28:800,458.31,23.92,93.13,-0.25,-1.36
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:28:900,498.74,-1861.86,117.93,1.51,-0.26
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:28:900,705.77,-60.39,351.0,-2.97,1.1
08:B6:1F:75:ED:80,2025:03:06 16:02:28:900,228.64,99.94,-548.13,0.18,0.39
08:D1:F9:DC:8F:80,2025:03:06 16:02:28:900,51.02,1040.23,-7.65,-1.58,-0.05
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:29:000,1082.28,-201.76,-289.6,2.53,-1.26
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:29:000,-667.06,155.25,-510.43,-2.85,0.9
08:B6:1F:75:ED:80,2025:03:06 16:02:29:000,-411.19,50.52,492.65,-0.1,0.69
08:D1:F9:DC:8F:80,2025:03:06 16:02:29:000,932.5,691.18,-54.28,-1.65,-0.93
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:29:100,137.69,-126.01,18.0,1.43,-0.82
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:29:100,-927.93,233.48,-274.89,-2.44,1.2
08:B6:1F:75:ED:80,2025:03:06 16:02:29:100,-1239.28,-27.15,-79.22,2.81,1.5
08:D1:F9:DC:8F:80,2025:03:06 16:02:29:100,309.84,-970.39,-3.53,1.57,-0.31
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:29:200,461.95,1026.31,-406.39,-1.95,-0.4
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:29:200,251.23,-69.39,291.71,-2.91,0.7
08:B6:1F:75:ED:80,2025:03:06 16:02:29:200,301.88,86.16,218.82,2.77,0.91
08:D1:F9:DC:8F:80,2025:03:06 16:02:29:200,1314.36,-1758.41,1096.25,1.01,-0.57
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:29:300,-1312.78,686.25,-70.48,-1.67,1.09
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:29:300,159.43,292.28,494.52,2.61,0.27
08:B6:1F:75:ED:80,2025:03:06 16:02:29:300,-162.47,783.35,-295.93,1.21,-0.19
08:D1:F9:DC:8F:80,2025:03:06 16:02:29:300,-3154.45,-2337.08,-2045.86,2.29,0.79
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:29:400,2192.62,-1249.4,1580.27,0.67,-0.83
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:29:400,-1001.37,364.62,-992.48,-2.79,0.76
08:B6:1F:75:ED:80,2025:03:06 16:02:29:400,-1518.54,231.56,1076.94,-0.21,0.94
08:D1:F9:DC:8F:80,2025:03:06 16:02:29:400,939.83,1379.59,-262.6,-1.76,-0.59
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:29:500,838.69,-117.33,718.2,0.16,-0.86
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:29:500,-462.06,-289.8,-1245.04,2.91,0.35
08:B6:1F:75:ED:80,2025:03:06 16:02:29:500,-776.66,-191.34,-205.81,2.39,1.22
08:D1:F9:DC:8F:80,2025:03:06 16:02:29:500,187.28,-99.15,654.36,-2.99,0.28
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:29:600,21.53,-1222.28,-156.79,1.7,-0.02
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:29:600,90.35,17.48,147.63,3.02,0.55
08:B6:1F:75:ED:80,2025:03:06 16:02:29:600,-30.4,198.7,71.93,1.92,-0.14
08:D1:F9:DC:8F:80,2025:03:06 16:02:29:600,1808.99,-1990.25,779.6,1.2,-0.7
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:29:700,-93.5,19.23,-50.85,-2.78,1.04
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:29:700,-500.17,-139.79,-111.0,2.24,1.23
08:B6:1F:75:ED:80,2025:03:06 16:02:29:700,400.97,-266.32,-574.52,-0.43,0.56
08:D1:F9:DC:8F:80,2025:03:06 16:02:29:700,-249.4,-1.71,-455.07,3.14,0.5
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:29:800,-104.1,143.52,1006.17,-0.14,0.1
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:29:800,26.74,-107.85,102.68,-2.33,0.18
08:B6:1F:75:ED:80,2025:03:06 16:02:29:800,-461.68,-122.78,1607.44,0.08,0.28
08:D1:F9:DC:8F:80,2025:03:06 16:02:29:800,-386.06,-95.28,-114.34,-0.69,-1.2
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:29:900,-65.43,338.13,591.73,-0.52,0.1
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:29:900,-37.85,-184.05,-878.14,2.93,0.04
08:B6:1F:75:ED:80,2025:03:06 16:02:29:900,-150.78,6.68,571.18,-0.01,0.26
08:D1:F9:DC:8F:80,2025:03:06 16:02:29:900,696.93,-756.23,402.52,1.08,-0.68
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:30:000,61.16,18.71,288.67,-0.06,-0.21
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:30:000,2.5,-0.58,-28.13,3.12,-0.09
08:B6:1F:75:ED:80,2025:03:06 16:02:30:000,-15.88,16.01,155.37,-0.1,0.1
08:D1:F9:DC:8F:80,2025:03:06 16:02:30:000,295.96,-59.71,266.39,0.22,-0.83
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:30:100,-56.68,-128.14,-158.77,-0.68,-0.27
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:30:100,-33.15,-8.24,-209.98,3.1,0.16
08:B6:1F:75:ED:80,2025:03:06 16:02:30:100,-88.75,47.99,261.86,-0.18,0.32
08:D1:F9:DC:8F:80,2025:03:06 16:02:30:100,613.67,23.24,38.47,-0.54,-1.5
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:30:200,103.41,45.66,193.99,-0.23,-0.48
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:30:200,-15.23,29.78,-298.23,-3.04,0.05
08:B6:1F:75:ED:80,2025:03:06 16:02:30:200,-109.74,75.58,152.33,-0.46,0.57
08:D1:F9:DC:8F:80,2025:03:06 16:02:30:200,1078.93,142.66,265.77,-0.49,-1.3
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:30:300,32.01,16.41,55.02,-0.29,-0.51
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:30:300,-7.03,6.83,-52.8,-3.01,0.13
08:B6:1F:75:ED:80,2025:03:06 16:02:30:300,-144.7,96.32,243.79,-0.38,0.5
08:D1:F9:DC:8F:80,2025:03:06 16:02:30:300,753.17,117.57,78.53,-0.98,-1.39
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:30:400,-21.65,-19.34,-109.77,-0.17,-0.19
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:30:400,117.8,21.8,249.38,3.05,0.44
08:B6:1F:75:ED:80,2025:03:06 16:02:30:400,-125.06,65.04,259.94,-0.25,0.44
08:D1:F9:DC:8F:80,2025:03:06 16:02:30:400,-404.86,-174.36,-130.13,-0.93,-1.08

B0:B2:1C:8F:6B:C4,2025:03:06 16:02:40:900,318.25,-75.36,-27.18,1.92,-1.32
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:40:900,-202.86,34.59,-72.94,-2.7,1.19
08:B6:1F:75:ED:80,2025:03:06 16:02:40:900,-572.74,-128.8,185.58,0.61,1.2
08:D1:F9:DC:8F:80,2025:03:06 16:02:40:900,-189.86,424.31,49.38,-1.45,0.42
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:41:000,-101.53,44.82,-7.89,1.4,-1.15
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:41:000,-0.4,0.06,-0.22,-2.89,1.06
08:B6:1F:75:ED:80,2025:03:06 16:02:41:000,-95.9,-16.69,66.85,0.24,0.95
08:D1:F9:DC:8F:80,2025:03:06 16:02:41:000,385.74,94.16,19.91,-1.36,-1.33
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:41:100,-29.41,11.87,-13.07,0.74,-1.03
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:41:100,17.51,-3.2,9.02,-2.8,1.07
08:B6:1F:75:ED:80,2025:03:06 16:02:41:100,43.4,14.79,-17.79,0.69,1.08
08:D1:F9:DC:8F:80,2025:03:06 16:02:41:100,647.16,-248.37,42.62,1.4,-1.2
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:41:200,-17.06,5.65,-6.09,0.75,-1.12
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:41:200,-113.25,14.3,-72.72,-2.95,0.99
08:B6:1F:75:ED:80,2025:03:06 16:02:41:200,-128.91,-21.31,27.08,0.67,1.31
08:D1:F9:DC:8F:80,2025:03:06 16:02:41:200,-103.81,-280.17,197.57,-2.18,-0.29
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:41:300,772.19,41.48,-160.18,-2.89,-1.36
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:41:300,-286.5,11.16,-69.01,-2.98,1.33
08:B6:1F:75:ED:80,2025:03:06 16:02:41:300,-121.66,27.69,9.34,-1.25,1.34
08:D1:F9:DC:8F:80,2025:03:06 16:02:41:300,340.81,-2.06,67.03,0.03,-1.38
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:41:400,639.29,-219.35,441.83,0.46,-0.91
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:41:400,-47.26,2.21,9.15,-0.24,1.37
08:B6:1F:75:ED:80,2025:03:06 16:02:41:400,-52.35,36.57,-16.52,-2.0,0.92
08:D1:F9:DC:8F:80,2025:03:06 16:02:41:400,-65.73,-24.99,-3.26,-1.44,-1.2
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:41:500,349.44,-74.93,162.12,-2.71,1.1
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:41:500,149.22,66.91,-305.87,0.22,0.44
08:B6:1F:75:ED:80,2025:03:06 16:02:41:500,647.95,-143.74,-183.55,-0.66,1.23
08:D1:F9:DC:8F:80,2025:03:06 16:02:41:500,256.02,407.19,-91.03,-1.79,-0.55
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:41:600,3931.66,1397.62,3707.76,-0.36,-0.78
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:41:600,88.94,3.41,141.54,3.12,0.56
08:B6:1F:75:ED:80,2025:03:06 16:02:41:600,-113.72,-74.39,168.53,0.42,0.55
08:D1:F9:DC:8F:80,2025:03:06 16:02:41:600,93.54,181.32,1.53,-1.56,-0.48
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:41:700,-159.29,104.07,-15.81,1.42,-0.99
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:41:700,-533.26,161.75,-332.55,-2.69,0.96
08:B6:1F:75:ED:80,2025:03:06 16:02:41:700,-619.8,4.8,246.48,-0.02,1.19
08:D1:F9:DC:8F:80,2025:03:06 16:02:41:700,921.18,-957.24,408.25,1.17,-0.72
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:41:800,776.55,-599.14,56.0,1.48,-0.91
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:41:800,-300.71,85.92,-396.7,-2.93,0.64
08:B6:1F:75:ED:80,2025:03:06 16:02:41:800,-983.82,106.97,376.45,-0.28,1.19
08:D1:F9:DC:8F:80,2025:03:06 16:02:41:800,31.33,-10.95,49.01,-2.92,0.56
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:41:900,2496.88,716.76,-1813.56,-2.77,-0.91
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:41:900,-231.9,-111.55,-236.04,2.7,0.73
08:B6:1F:75:ED:80,2025:03:06 16:02:41:900,-135.65,143.01,-828.18,-2.97,0.16
08:D1:F9:DC:8F:80,2025:03:06 16:02:41:900,299.48,-152.13,3.52,1.55,-1.1
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:42:000,-17.29,-711.73,210.35,-1.86,-0.02
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:42:000,39.56,-63.62,291.48,0.21,-0.13
08:B6:1F:75:ED:80,2025:03:06 16:02:42:000,53.19,-692.33,101.02,1.43,-0.08
08:D1:F9:DC:8F:80,2025:03:06 16:02:42:000,756.29,665.46,-11.04,-1.59,-0.85
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:42:100,6924.93,351.72,10870.9,-0.03,-0.57
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:42:100,-431.09,268.08,-637.65,-2.74,0.56
08:B6:1F:75:ED:80,2025:03:06 16:02:42:100,-863.83,169.77,1213.56,-0.14,0.61
08:D1:F9:DC:8F:80,2025:03:06 16:02:42:100,391.2,1247.09,-422.45,-1.9,-0.29
B0:B2:1C:8F:6B:C4,2025:03:06 16:02:42:200,856.3,-50.6,443.63,0.11,-1.09
CC:7B:5C:AF:BD:F4,2025:03:06 16:02:42:200,33.86,-1827.64,-2794.17,2.56,-0.01
08:B6:1F:75:ED:80,2025:03:06 16:02:42:200,-736.56,-288.18,-534.84,2.65,0.88
