MAC,Timestamp,Lin_Acc_X,Lin_Acc_Y,Lin_Acc_Z,Roll,Pitch
CC:7B:5C:AF:BD:F4,2025:03:18 16:12:48:800,-197.16,-324.37,-578.79,2.63,0.29
B0:B2:1C:8F:6B:C4,2025:03:18 16:12:48:800,-1194.2,337.54,453.66,-0.64,1.13
08:B6:1F:75:ED:80,2025:03:18 16:12:48:800,-196.59,10.25,112.21,3.05,-1.05
08:D1:F9:DC:8F:80,2025:03:18 16:12:48:800,94.56,-34.94,71.97,0.45,-0.87
CC:7B:5C:AF:BD:F4,2025:03:18 16:12:48:900,425.92,-175.22,-143.53,-0.88,1.08
B0:B2:1C:8F:6B:C4,2025:03:18 16:12:48:900,349.08,-45.99,-151.27,2.85,-1.15
08:B6:1F:75:ED:80,2025:03:18 16:12:48:900,138.21,-236.25,-188.6,2.24,-0.43
08:D1:F9:DC:8F:80,2025:03:18 16:12:48:900,-1532.16,3627.49,-512.05,-1.71,0.4
CC:7B:5C:AF:BD:F4,2025:03:18 16:12:49:000,-266.91,-210.21,-361.4,2.61,0.57
B0:B2:1C:8F:6B:C4,2025:03:18 16:12:49:000,-1438.99,69.71,541.29,-0.13,1.21
08:B6:1F:75:ED:80,2025:03:18 16:12:49:000,986.45,-517.14,714.2,0.63,-0.84
08:D1:F9:DC:8F:80,2025:03:18 16:12:49:000,2192.84,-223.9,214.25,0.81,-1.43
CC:7B:5C:AF:BD:F4,2025:03:18 16:12:49:100,50.23,-48.14,-121.03,2.76,-0.37
B0:B2:1C:8F:6B:C4,2025:03:18 16:12:49:100,624.56,-58.72,-368.33,-0.16,1.03
08:B6:1F:75:ED:80,2025:03:18 16:12:49:100,707.9,2394.49,-622.21,-1.83,-0.28
08:D1:F9:DC:8F:80,2025:03:18 16:12:49:100,1199.19,-1687.95,770.32,1.14,-0.57
CC:7B:5C:AF:BD:F4,2025:03:18 16:12:49:200,310.21,-169.8,-505.57,2.82,-0.53
B0:B2:1C:8F:6B:C4,2025:03:18 16:12:49:200,-1525.96,-414.97,546.41,0.65,1.15
08:B6:1F:75:ED:80,2025:03:18 16:12:49:200,554.2,-390.01,457.48,0.71,-0.74
08:D1:F9:DC:8F:80,2025:03:18 16:12:49:200,191.49,99.44,141.26,-0.61,-0.84
CC:7B:5C:AF:BD:F4,2025:03:18 16:12:49:300,-7.71,23.13,103.21,2.92,-0.07
B0:B2:1C:8F:6B:C4,2025:03:18 16:12:49:300,3.33,-153.02,-427.47,-0.34,0.01
08:B6:1F:75:ED:80,2025:03:18 16:12:49:300,1647.89,-856.74,638.08,0.93,-1.0
08:D1:F9:DC:8F:80,2025:03:18 16:12:49:300,3467.13,-979.2,-2517.25,2.77,-0.91
CC:7B:5C:AF:BD:F4,2025:03:18 16:12:49:400,-53.61,-48.84,-134.22,2.79,0.36
B0:B2:1C:8F:6B:C4,2025:03:18 16:12:49:400,58.34,1.44,6.61,2.93,1.46
08:B6:1F:75:ED:80,2025:03:18 16:12:49:400,-227.78,2.12,142.81,-0.01,1.01
08:D1:F9:DC:8F:80,2025:03:18 16:12:49:400,17.54,-14.69,-30.36,2.69,-0.48
CC:7B:5C:AF:BD:F4,2025:03:18 16:12:49:500,-4.84,-14.51,-31.49,2.71,0.14
B0:B2:1C:8F:6B:C4,2025:03:18 16:12:49:500,-46.03,0.97,14.61,-0.07,1.26
08:B6:1F:75:ED:80,2025:03:18 16:12:49:500,348.23,388.11,-320.89,-2.26,-0.61
08:D1:F9:DC:8F:80,2025:03:18 16:12:49:500,78.63,-10.0,4.56,1.14,-1.43
CC:7B:5C:AF:BD:F4,2025:03:18 16:12:49:600,44.28,-100.53,-464.81,2.93,-0.09
B0:B2:1C:8F:6B:C4,2025:03:18 16:12:49:600,-596.1,-174.15,245.01,0.62,1.1
08:B6:1F:75:ED:80,2025:03:18 16:12:49:600,499.74,-28.75,-39.44,2.51,-1.47
08:D1:F9:DC:8F:80,2025:03:18 16:12:49:600,565.52,-187.22,187.61,0.78,-1.13
CC:7B:5C:AF:BD:F4,2025:03:18 16:12:49:700,22.24,-25.59,-82.33,2.84,-0.25
B0:B2:1C:8F:6B:C4,2025:03:18 16:12:49:700,-205.46,-37.58,109.31,0.33,1.06
08:B6:1F:75:ED:80,2025:03:18 16:12:49:700,21.51,-8.41,-10.88,2.48,-1.0
08:D1:F9:DC:8F:80,2025:03:18 16:12:49:700,158.62,197.81,-38.79,-1.76,-0.67
CC:7B:5C:AF:BD:F4,2025:03:18 16:12:49:800,2.49,29.43,111.85,2.88,0.02
B0:B2:1C:8F:6B:C4,2025:03:18 16:12:49:800,25.3,2.52,-11.97,0.21,1.12
08:B6:1F:75:ED:80,2025:03:18 16:12:49:800,-30.34,12.88,4.68,1.92,-1.15
08:D1:F9:DC:8F:80,2025:03:18 16:12:49:800,266.08,444.6,-41.04,-1.66,-0.54
CC:7B:5C:AF:BD:F4,2025:03:18 16:12:49:900,2.38,11.86,32.62,2.79,0.07
B0:B2:1C:8F:6B:C4,2025:03:18 16:12:49:900,-7.57,0.0,2.81,0.0,1.22
08:B6:1F:75:ED:80,2025:03:18 16:12:49:900,39.7,-8.65,-7.62,2.29,-1.29
08:D1:F9:DC:8F:80,2025:03:18 16:12:49:900,424.5,-19.3,75.68,0.25,-1.39
CC:7B:5C:AF:BD:F4,2025:03:18 16:12:50:000,-2.81,12.41,40.03,2.84,-0.07
B0:B2:1C:8F:6B:C4,2025:03:18 16:12:50:000,32.4,1.55,-7.62,0.2,1.34
08:B6:1F:75:ED:80,2025:03:18 16:12:50:000,17.11,-4.2,-2.16,2.05,-1.3
08:D1:F9:DC:8F:80,2025:03:18 16:12:50:000,-133.22,8.8,-24.67,0.34,-1.38
CC:7B:5C:AF:BD:F4,2025:03:18 16:12:50:100,9.59,18.17,52.71,2.81,0.17
B0:B2:1C:8F:6B:C4,2025:03:18 16:12:50:100,63.64,-1.62,-16.24,-0.1,1.32
08:B6:1F:75:ED:80,2025:03:18 16:12:50:100,560.55,-626.05,331.77,1.08,-0.67
08:D1:F9:DC:8F:80,2025:03:18 16:12:50:100,156.68,-31.28,-4.13,1.7,-1.37
CC:7B:5C:AF:BD:F4,2025:03:18 16:12:50:200,48.56,43.79,93.51,2.7,0.44
B0:B2:1C:8F:6B:C4,2025:03:18 16:12:50:200,23.01,-2.67,-2.41,-0.84,1.42
08:B6:1F:75:ED:80,2025:03:18 16:12:50:200,-46.99,39.65,-22.17,1.06,-0.8
08:D1:F9:DC:8F:80,2025:03:18 16:12:50:200,1.54,-0.34,0.42,0.68,-1.23
CC:7B:5C:AF:BD:F4,2025:03:18 16:12:50:300,-18.99,-41.24,-65.62,2.58,0.24
B0:B2:1C:8F:6B:C4,2025:03:18 16:12:50:300,-215.18,24.09,16.77,-0.96,1.44
08:B6:1F:75:ED:80,2025:03:18 16:12:50:300,-422.0,-76.52,43.19,-2.08,-1.37
08:D1:F9:DC:8F:80,2025:03:18 16:12:50:300,-32.09,10.41,-8.39,0.89,-1.18

CC:7B:5C:AF:BD:F4,2025:03:18 16:12:56:000,-24.84,-33.14,-49.44,2.55,0.4
B0:B2:1C:8F:6B:C4,2025:03:18 16:12:56:000,-25.14,1.49,4.0,-0.36,1.4
08:B6:1F:75:ED:80,2025:03:18 16:12:56:000,-19.94,6.53,2.24,1.9,-1.24
08:D1:F9:DC:8F:80,2025:03:18 16:12:56:000,13.43,-0.37,2.8,0.13,-1.36
CC:7B:5C:AF:BD:F4,2025:03:18 16:12:56:100,-4.88,-6.59,-10.55,2.58,0.37
08:B6:1F:75:ED:80,2025:03:18 16:12:56:100,13.37,-3.77,-1.39,1.92,-1.28
08:D1:F9:DC:8F:80,2025:03:18 16:12:56:100,-9.02,0.05,-1.52,0.03,-1.4
B0:B2:1C:8F:6B:C4,2025:03:18 16:12:56:100,-10.27,1.41,3.2,-0.41,1.24
CC:7B:5C:AF:BD:F4,2025:03:18 16:12:56:200,12.21,16.61,24.28,2.54,0.39
B0:B2:1C:8F:6B:C4,2025:03:18 16:12:56:200,18.37,-1.23,-2.1,-0.53,1.44
08:B6:1F:75:ED:80,2025:03:18 16:12:56:200,-3.69,1.21,0.42,1.9,-1.24
08:D1:F9:DC:8F:80,2025:03:18 16:12:56:200,17.58,-0.12,2.92,0.04,-1.41
CC:7B:5C:AF:BD:F4,2025:03:18 16:12:56:300,-4.74,-6.2,-9.32,2.55,0.4
B0:B2:1C:8F:6B:C4,2025:03:18 16:12:56:300,-10.21,0.36,1.76,-0.2,1.4
08:B6:1F:75:ED:80,2025:03:18 16:12:56:300,10.6,-3.66,-1.0,1.84,-1.23
08:D1:F9:DC:8F:80,2025:03:18 16:12:56:300,45.41,-2.16,7.49,0.28,-1.4
CC:7B:5C:AF:BD:F4,2025:03:18 16:12:56:400,38.03,66.29,110.53,2.6,0.29
B0:B2:1C:8F:6B:C4,2025:03:18 16:12:56:400,273.1,-64.56,-18.39,-1.29,1.33
08:B6:1F:75:ED:80,2025:03:18 16:12:56:400,136.32,-106.86,13.32,1.45,-0.9
08:D1:F9:DC:8F:80,2025:03:18 16:12:56:400,162.69,-3.42,32.6,0.1,-1.37
CC:7B:5C:AF:BD:F4,2025:03:18 16:12:56:500,-37.82,-21.02,-29.37,2.52,0.81
B0:B2:1C:8F:6B:C4,2025:03:18 16:12:56:500,-63.3,17.79,3.03,-1.4,1.29
08:B6:1F:75:ED:80,2025:03:18 16:12:56:500,414.39,-445.14,814.67,0.5,-0.42
08:D1:F9:DC:8F:80,2025:03:18 16:12:56:500,-1.49,175.82,2.99,1.59,-0.01
CC:7B:5C:AF:BD:F4,2025:03:18 16:12:56:600,-757.48,-391.31,-466.22,2.44,0.89
B0:B2:1C:8F:6B:C4,2025:03:18 16:12:56:600,-1530.17,252.69,220.34,-0.85,1.36
08:B6:1F:75:ED:80,2025:03:18 16:12:56:600,-138.69,106.29,-1.06,1.56,-0.92
08:D1:F9:DC:8F:80,2025:03:18 16:12:56:600,-3.97,17.25,-9.17,1.08,-0.2
CC:7B:5C:AF:BD:F4,2025:03:18 16:12:56:700,-275.06,-2.28,456.54,-3.14,-0.54
B0:B2:1C:8F:6B:C4,2025:03:18 16:12:56:700,140.62,-12.21,-35.98,2.81,-1.31
08:B6:1F:75:ED:80,2025:03:18 16:12:56:700,180.37,205.63,331.59,-0.56,-0.43
08:D1:F9:DC:8F:80,2025:03:18 16:12:56:700,1941.07,-221.63,-537.66,2.75,-1.28
CC:7B:5C:AF:BD:F4,2025:03:18 16:12:56:800,-201.82,-171.09,-136.23,2.24,0.75
B0:B2:1C:8F:6B:C4,2025:03:18 16:12:56:800,-1585.64,168.4,15.36,-1.48,1.46
08:B6:1F:75:ED:80,2025:03:18 16:12:56:800,132.53,-38.95,134.47,0.28,-0.76
08:D1:F9:DC:8F:80,2025:03:18 16:12:56:800,-884.34,-409.34,1071.27,0.36,0.66
CC:7B:5C:AF:BD:F4,2025:03:18 16:12:56:900,-155.87,-174.83,-349.96,2.68,0.38
B0:B2:1C:8F:6B:C4,2025:03:18 16:12:56:900,-17.29,10.64,7.43,-0.96,0.93
08:B6:1F:75:ED:80,2025:03:18 16:12:56:900,5201.6,-5206.03,2308.67,1.15,-0.74
08:D1:F9:DC:8F:80,2025:03:18 16:12:56:900,1485.04,-1080.69,754.16,0.96,-0.84
CC:7B:5C:AF:BD:F4,2025:03:18 16:12:57:000,161.13,185.05,298.34,2.59,0.43
B0:B2:1C:8F:6B:C4,2025:03:18 16:12:57:000,231.99,162.43,-5.93,1.53,0.96
08:B6:1F:75:ED:80,2025:03:18 16:12:57:000,-313.26,-1236.79,817.5,0.99,0.21
08:D1:F9:DC:8F:80,2025:03:18 16:12:57:000,-1213.92,2700.05,-1242.89,-2.0,0.39
CC:7B:5C:AF:BD:F4,2025:03:18 16:12:57:100,-431.93,-196.46,-213.57,2.4,0.98
B0:B2:1C:8F:6B:C4,2025:03:18 16:12:57:100,-185.93,163.49,38.47,-1.34,0.84
08:B6:1F:75:ED:80,2025:03:18 16:12:57:100,349.25,15.91,-232.11,0.07,0.98
08:D1:F9:DC:8F:80,2025:03:18 16:12:57:100,832.57,-306.14,101.89,1.25,-1.2
CC:7B:5C:AF:BD:F4,2025:03:18 16:12:57:200,154.21,-89.32,-291.12,2.84,-0.47
B0:B2:1C:8F:6B:C4,2025:03:18 16:12:57:200,450.25,-2.57,-102.06,-0.03,1.35
08:B6:1F:75:ED:80,2025:03:18 16:12:57:200,-655.23,-27.21,-3023.72,3.13,0.21
08:D1:F9:DC:8F:80,2025:03:18 16:12:57:200,2220.56,-3760.16,1895.78,1.1,-0.49
CC:7B:5C:AF:BD:F4,2025:03:18 16:12:57:300,-324.65,-188.21,-362.37,2.66,0.67
B0:B2:1C:8F:6B:C4,2025:03:18 16:12:57:300,-1203.53,-310.7,292.75,0.82,1.23
08:B6:1F:75:ED:80,2025:03:18 16:12:57:300,-1479.72,-1048.69,1543.81,0.6,0.67
08:D1:F9:DC:8F:80,2025:03:18 16:12:57:300,-668.69,2286.43,-793.85,-1.9,0.27
CC:7B:5C:AF:BD:F4,2025:03:18 16:12:57:400,-146.77,-41.4,-66.96,2.59,1.08
B0:B2:1C:8F:6B:C4,2025:03:18 16:12:57:400,154.09,-49.5,-56.96,-0.72,1.12
08:B6:1F:75:ED:80,2025:03:18 16:12:57:400,346.96,-620.98,368.76,1.03,-0.45
08:D1:F9:DC:8F:80,2025:03:18 16:12:57:400,956.33,454.72,815.06,-0.51,-0.8
CC:7B:5C:AF:BD:F4,2025:03:18 16:12:57:500,-13.32,-15.07,-22.12,2.54,0.46
B0:B2:1C:8F:6B:C4,2025:03:18 16:12:57:500,-379.98,62.1,-101.97,-2.59,1.27
08:B6:1F:75:ED:80,2025:03:18 16:12:57:500,-401.95,697.81,-247.85,-1.91,0.5
08:D1:F9:DC:8F:80,2025:03:18 16:12:57:500,158.36,-145.84,91.79,1.01,-0.74
CC:7B:5C:AF:BD:F4,2025:03:18 16:12:57:600,14.29,17.9,44.95,2.76,0.29
B0:B2:1C:8F:6B:C4,2025:03:18 16:12:57:600,172.56,55.35,-26.0,1.13,1.23
08:B6:1F:75:ED:80,2025:03:18 16:12:57:600,689.52,109.76,-377.95,-2.86,-1.05
08:D1:F9:DC:8F:80,2025:03:18 16:12:57:600,1690.49,-1886.55,1557.29,0.88,-0.6
CC:7B:5C:AF:BD:F4,2025:03:18 16:12:57:700,-88.07,-127.03,-291.51,2.73,0.27
B0:B2:1C:8F:6B:C4,2025:03:18 16:12:57:700,-338.27,-83.13,62.74,0.92,1.27
08:B6:1F:75:ED:80,2025:03:18 16:12:57:700,-86.86,46.11,5.57,1.69,-1.08
08:D1:F9:DC:8F:80,2025:03:18 16:12:57:700,488.78,768.3,-396.11,-2.05,-0.51
CC:7B:5C:AF:BD:F4,2025:03:18 16:12:57:800,-38.26,-38.03,-64.58,2.61,0.47
B0:B2:1C:8F:6B:C4,2025:03:18 16:12:57:800,-39.7,-4.21,23.57,0.18,1.03
08:B6:1F:75:ED:80,2025:03:18 16:12:57:800,703.25,-154.49,-1010.57,2.99,-0.6
08:D1:F9:DC:8F:80,2025:03:18 16:12:57:800,384.82,607.59,-41.46,-1.64,-0.56

B0:B2:1C:8F:6B:C4,2025:03:18 16:13:57:000,82.09,-37.65,-9.39,-1.33,1.13
08:B6:1F:75:ED:80,2025:03:18 16:13:57:700,127.49,-6.04,-488.48,3.13,-0.26
B0:B2:1C:8F:6B:C4,2025:03:18 16:13:57:100,370.5,-190.02,75.57,-1.95,1.07
08:D1:F9:DC:8F:80,2025:03:18 16:13:57:500,1695.61,-511.3,-12.78,1.6,-1.28
08:B6:1F:75:ED:80,2025:03:18 16:13:57:800,329.08,-281.56,492.23,0.52,-0.53
08:D1:F9:DC:8F:80,2025:03:18 16:13:57:500,1695.61,-511.3,-12.78,1.6,-1.28
08:D1:F9:DC:8F:80,2025:03:18 16:13:57:500,1695.61,-511.3,-12.78,1.6,-1.28
B0:B2:1C:8F:6B:C4,2025:03:18 16:13:57:200,-453.97,-3.17,94.41,0.03,1.37
08:B6:1F:75:ED:80,2025:03:18 16:13:57:800,329.08,-281.56,492.23,0.52,-0.53
B0:B2:1C:8F:6B:C4,2025:03:18 16:13:57:300,-324.13,3.67,14.94,-0.24,1.52
B0:B2:1C:8F:6B:C4,2025:03:18 16:13:57:400,-80.07,-1.56,6.1,0.25,1.49
B0:B2:1C:8F:6B:C4,2025:03:18 16:13:57:500,-66.8,4.96,0.69,-1.43,1.5
08:B6:1F:75:ED:80,2025:03:18 16:13:57:800,329.08,-281.56,492.23,0.52,-0.53
08:D1:F9:DC:8F:80,2025:03:18 16:13:57:600,-154.98,-16.87,-77.59,-0.21,-1.1
08:D1:F9:DC:8F:80,2025:03:18 16:13:57:600,-154.98,-16.87,-77.59,-0.21,-1.1
B0:B2:1C:8F:6B:C4,2025:03:18 16:13:57:600,33.2,-44.64,-17.19,-1.2,0.61
08:D1:F9:DC:8F:80,2025:03:18 16:13:57:600,-154.98,-16.87,-77.59,-0.21,-1.1
08:B6:1F:75:ED:80,2025:03:18 16:13:57:900,166.81,-313.97,95.24,1.28,-0.47
B0:B2:1C:8F:6B:C4,2025:03:18 16:13:57:700,-45.31,36.59,8.62,-1.34,0.88
CC:7B:5C:AF:BD:F4,2025:03:18 16:13:57:200,-138.0,-77.31,-321.64,2.91,0.4
08:B6:1F:75:ED:80,2025:03:18 16:13:57:900,166.81,-313.97,95.24,1.28,-0.47
08:D1:F9:DC:8F:80,2025:03:18 16:13:57:700,-522.92,-11.01,31.93,-2.81,-1.51
B0:B2:1C:8F:6B:C4,2025:03:18 16:13:57:800,122.55,-111.47,-26.41,-1.34,0.82
08:D1:F9:DC:8F:80,2025:03:18 16:13:57:700,-522.92,-11.01,31.93,-2.81,-1.51
08:D1:F9:DC:8F:80,2025:03:18 16:13:57:800,-33.55,1.71,-3.42,0.46,-1.46
08:D1:F9:DC:8F:80,2025:03:18 16:13:57:800,-33.55,1.71,-3.42,0.46,-1.46
CC:7B:5C:AF:BD:F4,2025:03:18 16:13:57:300,-328.85,-311.1,-750.66,2.75,0.38
B0:B2:1C:8F:6B:C4,2025:03:18 16:13:57:800,122.55,-111.47,-26.41,-1.34,0.82
B0:B2:1C:8F:6B:C4,2025:03:18 16:13:57:900,22.55,-14.77,0.3,-1.59,0.99
CC:7B:5C:AF:BD:F4,2025:03:18 16:13:57:300,-328.85,-311.1,-750.66,2.75,0.38
08:D1:F9:DC:8F:80,2025:03:18 16:13:57:800,-33.55,1.71,-3.42,0.46,-1.46
B0:B2:1C:8F:6B:C4,2025:03:18 16:13:58:000,-53.67,25.02,2.85,-1.46,1.13
B0:B2:1C:8F:6B:C4,2025:03:18 16:13:58:100,-35.97,18.14,-3.22,-1.75,1.1
08:B6:1F:75:ED:80,2025:03:18 16:13:58:200,132.84,-89.07,9.39,1.47,-0.98
B0:B2:1C:8F:6B:C4,2025:03:18 16:13:58:200,-45.99,23.12,-1.67,-1.64,1.1
08:D1:F9:DC:8F:80,2025:03:18 16:13:57:900,-44.03,6.47,-5.06,0.91,-1.39
08:B6:1F:75:ED:80,2025:03:18 16:13:58:200,132.84,-89.07,9.39,1.47,-0.98
08:D1:F9:DC:8F:80,2025:03:18 16:13:57:900,-44.03,6.47,-5.06,0.91,-1.39
B0:B2:1C:8F:6B:C4,2025:03:18 16:13:58:300,88.52,-73.59,-12.44,-1.4,0.87
CC:7B:5C:AF:BD:F4,2025:03:18 16:13:57:400,-237.2,-194.63,-633.9,2.84,0.34
B0:B2:1C:8F:6B:C4,2025:03:18 16:13:58:400,-109.76,72.25,-1.63,-1.59,0.99
B0:B2:1C:8F:6B:C4,2025:03:18 16:13:58:500,-191.53,133.94,2.08,-1.56,0.96
08:B6:1F:75:ED:80,2025:03:18 16:13:58:300,365.4,-403.21,142.56,1.23,-0.71
08:B6:1F:75:ED:80,2025:03:18 16:13:58:400,-115.56,341.17,-119.23,1.23,-0.31
CC:7B:5C:AF:BD:F4,2025:03:18 16:13:57:500,245.75,146.74,235.73,2.58,0.72
B0:B2:1C:8F:6B:C4,2025:03:18 16:13:58:600,-14.46,4.92,-1.06,-1.78,1.24
B0:B2:1C:8F:6B:C4,2025:03:18 16:13:58:700,-40.63,-4.11,-5.06,2.46,1.41
08:B6:1F:75:ED:80,2025:03:18 16:13:58:700,160.68,-138.43,69.12,1.11,-0.8
CC:7B:5C:AF:BD:F4,2025:03:18 16:13:57:600,195.68,80.26,302.9,2.88,0.56
08:B6:1F:75:ED:80,2025:03:18 16:13:58:700,160.68,-138.43,69.12,1.11,-0.8
08:B6:1F:75:ED:80,2025:03:18 16:13:58:800,906.6,-593.18,1147.79,0.48,-0.61
08:B6:1F:75:ED:80,2025:03:18 16:13:58:900,-619.33,296.9,328.82,2.41,-0.95
08:B6:1F:75:ED:80,2025:03:18 16:13:59:000,1001.5,528.79,-712.5,-2.5,-0.85
08:B6:1F:75:ED:80,2025:03:18 16:13:59:100,327.16,-280.96,408.39,0.6,-0.58
08:B6:1F:75:ED:80,2025:03:18 16:13:59:200,254.29,-1151.37,-159.75,1.71,-0.22
08:B6:1F:75:ED:80,2025:03:18 16:13:59:300,-52.65,80.4,-79.26,0.79,-0.44
08:D1:F9:DC:8F:80,2025:03:18 16:13:58:300,-29.39,8.17,-4.23,1.09,-1.27
08:D1:F9:DC:8F:80,2025:03:18 16:13:58:400,-23.33,7.26,-2.65,1.22,-1.25
08:D1:F9:DC:8F:80,2025:03:18 16:13:58:500,-46.83,9.19,-5.91,1.0,-1.34
08:D1:F9:DC:8F:80,2025:03:18 16:13:58:600,324.74,-86.97,57.22,0.99,-1.26
08:D1:F9:DC:8F:80,2025:03:18 16:13:58:700,860.87,337.77,154.85,-1.14,-1.16
08:D1:F9:DC:8F:80,2025:03:18 16:13:58:800,4357.52,-508.53,-383.84,2.22,-1.43
08:D1:F9:DC:8F:80,2025:03:18 16:13:58:900,-305.5,272.25,5.54,1.59,-0.84
08:D1:F9:DC:8F:80,2025:03:18 16:13:59:000,1424.49,-240.61,368.09,0.58,-1.27
08:D1:F9:DC:8F:80,2025:03:18 16:13:59:100,1023.36,-768.99,623.89,0.89,-0.8
08:D1:F9:DC:8F:80,2025:03:18 16:13:59:200,4960.97,-931.18,-680.41,2.2,-1.34
08:D1:F9:DC:8F:80,2025:03:18 16:13:59:300,1392.07,203.52,345.5,-0.53,-1.29
08:D1:F9:DC:8F:80,2025:03:18 16:13:59:400,775.07,-70.14,60.5,0.86,-1.45
08:D1:F9:DC:8F:80,2025:03:18 16:13:59:500,1321.55,-1273.17,1281.46,0.78,-0.63
CC:7B:5C:AF:BD:F4,2025:03:18 16:13:57:600,195.68,80.26,302.9,2.88,0.56
CC:7B:5C:AF:BD:F4,2025:03:18 16:13:57:700,31.23,5.96,86.1,3.07,0.35
CC:7B:5C:AF:BD:F4,2025:03:18 16:13:57:800,57.31,14.38,173.74,3.06,0.32
CC:7B:5C:AF:BD:F4,2025:03:18 16:13:57:900,-4.41,-3.25,-20.83,2.99,0.21
CC:7B:5C:AF:BD:F4,2025:03:18 16:13:58:000,-1.79,-1.51,-29.2,3.09,0.06
CC:7B:5C:AF:BD:F4,2025:03:18 16:13:58:100,1.73,2.87,31.36,3.05,0.05
CC:7B:5C:AF:BD:F4,2025:03:18 16:13:58:200,-4.27,-3.13,-32.23,3.04,0.13


CC:7B:5C:AF:BD:F4,2025:03:18 16:15:13:400,16.18,-2.05,4.64,-2.73,1.27
B0:B2:1C:8F:6B:C4,2025:03:18 16:15:14:600,-339.6,-15.57,84.58,0.18,1.32
08:B6:1F:75:ED:80,2025:03:18 16:15:14:600,605.98,-21.15,-150.34,3.0,-1.33
CC:7B:5C:AF:BD:F4,2025:03:18 16:15:13:500,-52.42,6.73,-16.93,-2.76,1.24
B0:B2:1C:8F:6B:C4,2025:03:18 16:15:14:700,-187.23,-24.03,94.05,0.25,1.09
08:D1:F9:DC:8F:80,2025:03:18 16:15:14:500,-65.08,5.38,-2.1,1.2,-1.48
08:B6:1F:75:ED:80,2025:03:18 16:15:14:600,605.98,-21.15,-150.34,3.0,-1.33
CC:7B:5C:AF:BD:F4,2025:03:18 16:15:13:600,7.92,-1.16,2.63,-2.73,1.22
08:B6:1F:75:ED:80,2025:03:18 16:15:14:600,605.98,-21.15,-150.34,3.0,-1.33
08:D1:F9:DC:8F:80,2025:03:18 16:15:14:500,-65.08,5.38,-2.1,1.2,-1.48
08:D1:F9:DC:8F:80,2025:03:18 16:15:14:500,-65.08,5.38,-2.1,1.2,-1.48
CC:7B:5C:AF:BD:F4,2025:03:18 16:15:13:700,36.9,-5.8,15.21,-2.78,1.16
08:B6:1F:75:ED:80,2025:03:18 16:15:14:600,605.98,-21.15,-150.34,3.0,-1.33
CC:7B:5C:AF:BD:F4,2025:03:18 16:15:13:800,51.91,-6.32,22.01,-2.86,1.16
CC:7B:5C:AF:BD:F4,2025:03:18 16:15:13:900,-25.97,2.75,-9.37,-2.86,1.21
08:D1:F9:DC:8F:80,2025:03:18 16:15:14:500,-65.08,5.38,-2.1,1.2,-1.48
08:B6:1F:75:ED:80,2025:03:18 16:15:14:700,68.6,-41.22,14.52,1.23,-1.0
08:D1:F9:DC:8F:80,2025:03:18 16:15:14:600,170.98,-16.45,11.9,0.94,-1.45
08:D1:F9:DC:8F:80,2025:03:18 16:15:14:700,243.61,118.81,-26.97,-1.79,-1.11
08:D1:F9:DC:8F:80,2025:03:18 16:15:14:800,362.82,-93.77,90.43,0.8,-1.23
08:D1:F9:DC:8F:80,2025:03:18 16:15:14:900,141.24,28.93,-11.12,-1.94,-1.35
CC:7B:5C:AF:BD:F4,2025:03:18 16:15:14:000,16.42,-1.53,4.37,-2.81,1.3
CC:7B:5C:AF:BD:F4,2025:03:18 16:15:14:100,3.16,-0.47,0.03,-1.64,1.42
B0:B2:1C:8F:6B:C4,2025:03:18 16:15:14:800,25.16,4.39,-8.28,0.49,1.21
08:B6:1F:75:ED:80,2025:03:18 16:15:14:800,365.25,-31.94,-11.0,1.9,-1.48
CC:7B:5C:AF:BD:F4,2025:03:18 16:15:14:200,-242.29,44.92,66.06,-0.6,1.25
08:B6:1F:75:ED:80,2025:03:18 16:15:14:900,10.47,-3.49,-0.57,1.73,-1.25
08:B6:1F:75:ED:80,2025:03:18 16:15:15:000,-19.45,7.0,2.62,1.93,-1.2
CC:7B:5C:AF:BD:F4,2025:03:18 16:15:14:300,-67.31,3.43,-7.43,-2.71,1.45
B0:B2:1C:8F:6B:C4,2025:03:18 16:15:15:000,46.94,1.1,-6.62,0.16,1.43
CC:7B:5C:AF:BD:F4,2025:03:18 16:15:14:400,7.78,-0.39,0.78,-2.68,1.46
CC:7B:5C:AF:BD:F4,2025:03:18 16:15:14:500,117.05,-8.69,12.04,-2.52,1.44
B0:B2:1C:8F:6B:C4,2025:03:18 16:15:15:000,46.94,1.1,-6.62,0.16,1.43
CC:7B:5C:AF:BD:F4,2025:03:18 16:15:14:500,117.05,-8.69,12.04,-2.52,1.44
B0:B2:1C:8F:6B:C4,2025:03:18 16:15:15:000,46.94,1.1,-6.62,0.16,1.43
B0:B2:1C:8F:6B:C4,2025:03:18 16:15:15:100,-2.8,0.04,0.33,-0.11,1.45
08:B6:1F:75:ED:80,2025:03:18 16:15:15:000,-19.45,7.0,2.62,1.93,-1.2
CC:7B:5C:AF:BD:F4,2025:03:18 16:15:14:600,-243.12,31.42,-49.82,-2.58,1.33
08:B6:1F:75:ED:80,2025:03:18 16:15:15:100,24.01,-8.56,-3.1,1.92,-1.21
08:B6:1F:75:ED:80,2025:03:18 16:15:15:200,223.2,-142.86,108.15,0.92,-0.89
