MAC,Timestamp,Lin_Acc_X,Lin_Acc_Y,Lin_Acc_Z,Roll,Pitch
08:B6:1F:75:ED:80,2025:03:18 15:19:26:500,32.66,-12.01,-0.77,1.64,-1.22
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:26:600,-209.79,73.33,-9.1,-1.69,1.23
08:D1:F9:DC:8F:80,2025:03:18 15:19:26:600,203.91,43.72,-12.27,-1.84,-1.35
B0:B2:1C:8F:6B:C4,2025:03:18 15:19:26:600,-470.92,-134.17,62.13,1.14,1.27
08:B6:1F:75:ED:80,2025:03:18 15:19:26:600,146.96,-32.31,14.71,1.14,-1.33
08:D1:F9:DC:8F:80,2025:03:18 15:19:26:700,-37.8,-1.06,2.84,-2.78,-1.49
B0:B2:1C:8F:6B:C4,2025:03:18 15:19:26:700,55.97,-6.96,-23.34,-0.29,1.16
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:26:700,-285.92,37.46,-42.2,-2.42,1.38
08:B6:1F:75:ED:80,2025:03:18 15:19:26:700,234.3,27.55,-134.56,-2.94,-1.04
08:D1:F9:DC:8F:80,2025:03:18 15:19:26:800,71.58,-9.71,20.46,0.44,-1.26
B0:B2:1C:8F:6B:C4,2025:03:18 15:19:26:800,115.29,-66.03,-63.78,-0.8,0.9
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:26:800,-378.28,37.75,-9.92,-1.83,1.47
08:B6:1F:75:ED:80,2025:03:18 15:19:26:800,-143.77,3.16,-150.87,0.02,-0.76
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:26:900,63.83,-3.04,-26.27,-0.12,1.18
08:D1:F9:DC:8F:80,2025:03:18 15:19:26:900,274.64,47.52,-0.22,-1.58,-1.4
B0:B2:1C:8F:6B:C4,2025:03:18 15:19:26:900,305.66,-120.9,-99.97,-0.88,1.1
08:B6:1F:75:ED:80,2025:03:18 15:19:26:900,87.59,12.08,51.65,-0.23,-1.03
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:27:000,463.48,4.15,-210.48,0.02,1.14
08:D1:F9:DC:8F:80,2025:03:18 15:19:27:000,726.32,433.5,2.29,-1.57,-1.03
B0:B2:1C:8F:6B:C4,2025:03:18 15:19:27:000,302.72,1.43,-286.98,0.0,0.81
08:B6:1F:75:ED:80,2025:03:18 15:19:27:000,509.57,-348.31,2453.22,0.14,-0.2
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:27:100,319.06,-127.28,112.01,-2.29,1.08
08:D1:F9:DC:8F:80,2025:03:18 15:19:27:100,7.47,39.54,8.49,-1.36,-0.18
B0:B2:1C:8F:6B:C4,2025:03:18 15:19:27:100,279.6,127.46,-62.59,1.11,1.1
08:B6:1F:75:ED:80,2025:03:18 15:19:27:100,1061.3,124.45,-471.39,-2.88,-1.14
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:27:200,-372.3,180.77,-251.57,-2.52,0.88
08:D1:F9:DC:8F:80,2025:03:18 15:19:27:200,16.14,10.31,-4.86,-2.01,-0.96
B0:B2:1C:8F:6B:C4,2025:03:18 15:19:27:200,-486.68,-78.13,-134.95,2.62,1.26
08:B6:1F:75:ED:80,2025:03:18 15:19:27:200,4.67,-2.85,-1.08,1.93,-0.99
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:27:300,48.5,-19.39,17.29,-2.3,1.08
08:D1:F9:DC:8F:80,2025:03:18 15:19:27:300,980.13,-286.41,553.47,0.48,-1.0
B0:B2:1C:8F:6B:C4,2025:03:18 15:19:27:300,-239.83,4.9,42.91,-0.11,1.39
08:B6:1F:75:ED:80,2025:03:18 15:19:27:300,61.79,-19.19,-4.94,1.82,-1.26
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:27:400,40.22,-16.07,29.05,-2.64,0.88
08:D1:F9:DC:8F:80,2025:03:18 15:19:27:400,695.17,787.03,186.31,-1.34,-0.71
B0:B2:1C:8F:6B:C4,2025:03:18 15:19:27:400,-9.65,-1.31,-0.32,1.81,1.43
08:B6:1F:75:ED:80,2025:03:18 15:19:27:400,504.61,-62.36,5.73,1.48,-1.45
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:27:500,-395.31,69.11,-66.8,-2.34,1.33
08:D1:F9:DC:8F:80,2025:03:18 15:19:27:500,-33.06,1.36,-6.2,0.22,-1.38
B0:B2:1C:8F:6B:C4,2025:03:18 15:19:27:500,-167.32,52.71,-25.75,-2.03,1.23
08:B6:1F:75:ED:80,2025:03:18 15:19:27:500,270.47,-67.01,-246.86,2.88,-0.81
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:27:600,-335.58,18.44,100.78,-0.18,1.27
08:D1:F9:DC:8F:80,2025:03:18 15:19:27:600,-24.57,-1.9,-9.56,-0.2,-1.19
B0:B2:1C:8F:6B:C4,2025:03:18 15:19:27:600,-147.7,56.37,43.83,-0.91,1.12
08:B6:1F:75:ED:80,2025:03:18 15:19:27:600,49.6,4.46,-36.1,-3.02,-0.94
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:27:700,103.85,-20.8,-39.81,-0.48,1.16
08:D1:F9:DC:8F:80,2025:03:18 15:19:27:700,79.52,24.05,13.11,-1.07,-1.24
B0:B2:1C:8F:6B:C4,2025:03:18 15:19:27:700,386.04,-42.71,-229.16,-0.18,1.03
08:B6:1F:75:ED:80,2025:03:18 15:19:27:700,356.82,-7.34,401.55,0.02,-0.73
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:27:800,222.15,-73.73,-67.29,-0.83,1.15
08:D1:F9:DC:8F:80,2025:03:18 15:19:27:800,819.55,555.16,59.25,-1.46,-0.97
B0:B2:1C:8F:6B:C4,2025:03:18 15:19:27:800,278.35,-43.49,-340.03,-0.13,0.68
08:B6:1F:75:ED:80,2025:03:18 15:19:27:800,3220.74,-2137.99,1705.38,0.9,-0.87
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:27:900,-380.65,32.45,-196.18,-2.98,1.09
08:D1:F9:DC:8F:80,2025:03:18 15:19:27:900,24.6,107.32,35.91,-1.25,-0.21
B0:B2:1C:8F:6B:C4,2025:03:18 15:19:27:900,-1049.38,-370.34,31.61,1.49,1.23

B0:B2:1C:8F:6B:C4,2025:03:18 15:19:36:700,-188.96,-62.43,23.37,1.21,1.23
08:B6:1F:75:ED:80,2025:03:18 15:19:36:700,45.35,6.07,-11.01,-2.64,-1.3
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:36:800,-5.14,0.87,-1.32,-2.56,1.27
08:D1:F9:DC:8F:80,2025:03:18 15:19:36:800,-108.79,-29.18,-90.24,-0.31,-0.85
B0:B2:1C:8F:6B:C4,2025:03:18 15:19:36:800,-197.36,-31.81,21.43,0.98,1.38
08:B6:1F:75:ED:80,2025:03:18 15:19:36:800,6.07,0.45,-0.97,-2.71,-1.4
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:36:900,188.24,-35.02,72.62,-2.69,1.17
08:D1:F9:DC:8F:80,2025:03:18 15:19:36:900,288.36,7.05,-58.67,-3.02,-1.37
B0:B2:1C:8F:6B:C4,2025:03:18 15:19:36:900,-37.68,-4.0,3.85,0.8,1.42
08:B6:1F:75:ED:80,2025:03:18 15:19:36:900,13.18,1.44,-0.67,-2.0,-1.45
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:37:000,41.07,-9.59,27.91,-2.81,0.95
08:D1:F9:DC:8F:80,2025:03:18 15:19:37:000,107.37,8.23,22.7,-0.35,-1.35
B0:B2:1C:8F:6B:C4,2025:03:18 15:19:37:000,-142.12,-39.78,-7.08,1.75,1.29
08:B6:1F:75:ED:80,2025:03:18 15:19:37:000,20.67,0.84,3.07,-0.27,-1.42
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:37:100,41.38,-7.32,19.36,-2.78,1.11
08:D1:F9:DC:8F:80,2025:03:18 15:19:37:100,-14.49,2.26,-4.78,0.44,-1.22
B0:B2:1C:8F:6B:C4,2025:03:18 15:19:37:100,-112.34,-34.05,3.15,1.48,1.28
08:B6:1F:75:ED:80,2025:03:18 15:19:37:100,30.81,2.97,0.6,-1.37,-1.47
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:37:200,-2.37,0.53,-0.71,-2.49,1.21
08:D1:F9:DC:8F:80,2025:03:18 15:19:37:200,553.68,544.06,-40.24,-1.64,-0.79
B0:B2:1C:8F:6B:C4,2025:03:18 15:19:37:200,-157.83,-45.7,19.02,1.18,1.27
08:B6:1F:75:ED:80,2025:03:18 15:19:37:200,69.79,9.27,0.86,-1.48,-1.44
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:37:300,-266.19,44.01,-10.84,-1.81,1.4
08:D1:F9:DC:8F:80,2025:03:18 15:19:37:300,72.31,7.07,12.57,-0.51,-1.37
B0:B2:1C:8F:6B:C4,2025:03:18 15:19:37:300,55.53,-5.57,-20.77,-0.26,1.2
08:B6:1F:75:ED:80,2025:03:18 15:19:37:300,538.67,63.2,-140.77,-2.72,-1.29
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:37:400,-330.37,5.31,74.12,-0.07,1.35
08:D1:F9:DC:8F:80,2025:03:18 15:19:37:400,-29.56,-3.52,-4.95,-0.62,-1.37
B0:B2:1C:8F:6B:C4,2025:03:18 15:19:37:400,18.11,-6.11,-13.02,-0.44,0.9
08:B6:1F:75:ED:80,2025:03:18 15:19:37:400,-482.42,283.66,347.34,2.46,-0.82
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:37:500,-6.66,1.15,-1.03,-2.3,1.34
08:D1:F9:DC:8F:80,2025:03:18 15:19:37:500,20.22,7.08,5.24,-0.93,-1.16
B0:B2:1C:8F:6B:C4,2025:03:18 15:19:37:500,218.01,-41.09,8.28,-1.77,1.38
08:B6:1F:75:ED:80,2025:03:18 15:19:37:500,-176.41,-24.49,2.38,-1.67,-1.43
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:37:600,138.86,-13.98,-9.11,-0.99,1.45
08:D1:F9:DC:8F:80,2025:03:18 15:19:37:600,152.15,80.64,50.52,-1.01,-1.01
B0:B2:1C:8F:6B:C4,2025:03:18 15:19:37:600,260.0,-14.44,-105.01,-0.14,1.18
08:B6:1F:75:ED:80,2025:03:18 15:19:37:600,681.71,-200.08,568.33,0.34,-0.85
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:37:700,344.61,-124.83,46.89,-1.93,1.2
08:D1:F9:DC:8F:80,2025:03:18 15:19:37:700,1.17,1.36,-0.11,-1.65,-0.71
08:B6:1F:75:ED:80,2025:03:18 15:19:37:700,492.48,139.56,-868.5,-2.98,-0.51
B0:B2:1C:8F:6B:C4,2025:03:18 15:19:37:700,179.87,44.37,-49.59,0.73,1.22
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:37:800,-127.44,66.86,-118.94,-2.63,0.75
08:D1:F9:DC:8F:80,2025:03:18 15:19:37:800,52.18,42.05,-26.02,-2.12,-0.81
B0:B2:1C:8F:6B:C4,2025:03:18 15:19:37:800,-360.26,-74.15,-105.14,2.53,1.23
08:B6:1F:75:ED:80,2025:03:18 15:19:37:800,168.15,-7.69,118.94,0.06,-0.95
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:37:900,191.58,-51.17,147.29,-2.81,0.89
08:D1:F9:DC:8F:80,2025:03:18 15:19:37:900,20.91,7.31,3.69,-1.1,-1.2
B0:B2:1C:8F:6B:C4,2025:03:18 15:19:37:900,53.0,6.72,-0.62,1.48,1.44
08:B6:1F:75:ED:80,2025:03:18 15:19:37:900,66.43,10.54,24.14,-0.41,-1.19
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:38:000,120.06,-44.42,80.81,-2.64,0.92
08:D1:F9:DC:8F:80,2025:03:18 15:19:38:000,61.04,-2.71,3.92,0.6,-1.49
B0:B2:1C:8F:6B:C4,2025:03:18 15:19:38:000,-30.26,-10.63,2.46,1.34,1.22
08:B6:1F:75:ED:80,2025:03:18 15:19:38:000,10.86,-0.73,-0.61,2.27,-1.48
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:38:100,-184.48,78.81,-142.61,-2.64,0.85
08:D1:F9:DC:8F:80,2025:03:18 15:19:38:100,290.42,-118.57,315.67,0.36,-0.71
B0:B2:1C:8F:6B:C4,2025:03:18 15:19:38:100,-311.86,-91.72,-54.54,2.11,1.24
08:B6:1F:75:ED:80,2025:03:18 15:19:38:100,223.76,-14.12,13.39,0.81,-1.48
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:38:200,-874.84,72.59,-254.53,-2.86,1.28
08:D1:F9:DC:8F:80,2025:03:18 15:19:38:200,107.78,83.44,45.67,2.07,0.85
B0:B2:1C:8F:6B:C4,2025:03:18 15:19:38:200,-408.91,16.94,52.28,-0.31,1.44
08:B6:1F:75:ED:80,2025:03:18 15:19:38:200,395.71,64.2,-283.12,-2.92,-0.94
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:38:300,-122.73,15.88,17.22,-0.75,1.38
08:D1:F9:DC:8F:80,2025:03:18 15:19:38:300,137.32,17.95,21.64,-0.69,-1.37
B0:B2:1C:8F:6B:C4,2025:03:18 15:19:38:300,-167.54,66.67,107.82,-0.55,0.92
08:B6:1F:75:ED:80,2025:03:18 15:19:38:300,-266.48,-52.39,34.3,-2.15,-1.34
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:38:400,328.22,-51.93,-43.86,-0.87,1.37
08:D1:F9:DC:8F:80,2025:03:18 15:19:38:400,-35.45,-9.71,-9.55,-0.79,-1.2
B0:B2:1C:8F:6B:C4,2025:03:18 15:19:38:400,344.37,-87.63,-45.21,-1.09,1.29
08:B6:1F:75:ED:80,2025:03:18 15:19:38:400,58.57,0.54,-26.09,-3.12,-1.15
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:38:500,-69.63,3.65,19.87,-0.18,1.29
08:D1:F9:DC:8F:80,2025:03:18 15:19:38:500,189.88,80.29,38.84,-1.12,-1.13
B0:B2:1C:8F:6B:C4,2025:03:18 15:19:38:500,99.14,0.93,-90.61,0.01,0.83
08:B6:1F:75:ED:80,2025:03:18 15:19:38:500,359.26,-59.02,802.36,0.07,-0.42
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:38:600,243.11,-114.17,25.49,-1.79,1.12
B0:B2:1C:8F:6B:C4,2025:03:18 15:19:38:600,390.29,27.82,-236.87,0.12,1.02
08:D1:F9:DC:8F:80,2025:03:18 15:19:38:600,377.01,87.13,-67.11,-2.23,-1.29
08:B6:1F:75:ED:80,2025:03:18 15:19:38:600,937.14,-341.48,-1489.15,2.92,-0.55
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:38:700,-468.01,70.98,-429.79,-2.98,0.82
08:D1:F9:DC:8F:80,2025:03:18 15:19:38:700,-68.38,-96.92,2.42,-1.6,-0.61

B0:B2:1C:8F:6B:C4,2025:03:18 15:19:45:900,330.7,-38.25,-35.74,-0.82,1.41
08:B6:1F:75:ED:80,2025:03:18 15:19:45:900,309.97,-164.09,186.84,0.72,-0.89
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:46:000,310.01,-90.48,104.88,-2.43,1.15
08:D1:F9:DC:8F:80,2025:03:18 15:19:46:000,66.8,58.94,3.68,-1.51,-0.85
B0:B2:1C:8F:6B:C4,2025:03:18 15:19:46:000,241.62,75.2,-51.53,0.97,1.21
08:B6:1F:75:ED:80,2025:03:18 15:19:46:000,393.41,-95.16,-483.93,2.95,-0.67
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:46:100,-74.34,36.19,-70.13,-2.67,0.76
08:D1:F9:DC:8F:80,2025:03:18 15:19:46:100,-64.32,-54.03,5.05,-1.66,-0.87
B0:B2:1C:8F:6B:C4,2025:03:18 15:19:46:100,-206.2,-23.76,-57.98,2.75,1.28
08:B6:1F:75:ED:80,2025:03:18 15:19:46:100,23.6,-3.93,-1.52,1.94,-1.39
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:46:200,164.93,-60.24,142.7,-2.74,0.82
08:D1:F9:DC:8F:80,2025:03:18 15:19:46:200,-99.39,-57.68,3.9,-1.64,-1.04
B0:B2:1C:8F:6B:C4,2025:03:18 15:19:46:200,219.83,37.12,-14.96,1.19,1.39
08:B6:1F:75:ED:80,2025:03:18 15:19:46:200,-57.5,18.97,7.47,1.95,-1.23
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:46:300,76.24,-40.6,56.86,-2.52,0.83
08:D1:F9:DC:8F:80,2025:03:18 15:19:46:300,164.8,66.44,14.98,-1.35,-1.18
B0:B2:1C:8F:6B:C4,2025:03:18 15:19:46:300,-265.8,-87.36,17.3,1.38,1.25
08:B6:1F:75:ED:80,2025:03:18 15:19:46:300,-60.68,47.92,17.84,1.93,-0.87
08:D1:F9:DC:8F:80,2025:03:18 15:19:46:400,444.4,-30.54,181.92,0.17,-1.18
B0:B2:1C:8F:6B:C4,2025:03:18 15:19:46:400,-1057.36,-305.47,13.62,1.53,1.29
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:46:400,-340.28,183.5,-380.01,-2.69,0.68
08:B6:1F:75:ED:80,2025:03:18 15:19:46:400,309.79,-208.63,-56.2,1.83,-0.96
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:46:500,-487.2,143.23,-276.2,-2.66,1.0
08:D1:F9:DC:8F:80,2025:03:18 15:19:46:500,758.16,-177.42,-186.76,2.38,-1.24
B0:B2:1C:8F:6B:C4,2025:03:18 15:19:46:500,-71.9,11.89,-2.31,-1.76,1.4
08:B6:1F:75:ED:80,2025:03:18 15:19:46:500,1155.58,695.31,-839.53,-2.45,-0.81
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:46:600,-116.4,23.06,-18.99,-2.26,1.32
08:D1:F9:DC:8F:80,2025:03:18 15:19:46:600,10.73,0.23,5.75,-0.04,-1.08
B0:B2:1C:8F:6B:C4,2025:03:18 15:19:46:600,114.98,-213.99,-97.94,-1.14,0.45
08:B6:1F:75:ED:80,2025:03:18 15:19:46:600,-7.85,364.34,-890.5,-2.75,0.01
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:46:700,-160.51,45.0,75.31,-0.54,1.07
08:D1:F9:DC:8F:80,2025:03:18 15:19:46:700,24.86,1.99,8.96,-0.22,-1.22
B0:B2:1C:8F:6B:C4,2025:03:18 15:19:46:700,381.92,-161.56,-4.96,-1.54,1.17
08:B6:1F:75:ED:80,2025:03:18 15:19:46:700,633.02,-264.53,808.52,0.32,-0.64
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:46:800,167.17,-568.39,-267.48,-1.13,0.26
08:D1:F9:DC:8F:80,2025:03:18 15:19:46:800,332.89,517.96,96.76,-1.39,-0.56
B0:B2:1C:8F:6B:C4,2025:03:18 15:19:46:800,192.09,13.69,-265.9,0.05,0.62
08:B6:1F:75:ED:80,2025:03:18 15:19:46:800,125.26,-1717.94,2052.93,0.7,-0.05
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:46:900,-6.68,2.3,-2.64,-2.42,1.09
08:D1:F9:DC:8F:80,2025:03:18 15:19:46:900,210.82,397.66,-100.36,-1.82,-0.47
B0:B2:1C:8F:6B:C4,2025:03:18 15:19:46:900,-384.53,-75.59,85.9,0.72,1.28
08:B6:1F:75:ED:80,2025:03:18 15:19:46:900,435.2,-86.61,325.51,0.26,-0.91
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:47:000,-220.11,113.43,-248.14,-2.71,0.68
08:D1:F9:DC:8F:80,2025:03:18 15:19:47:000,121.28,39.59,-9.98,-1.82,-1.25
B0:B2:1C:8F:6B:C4,2025:03:18 15:19:47:000,-395.19,20.16,24.42,-0.69,1.49
08:B6:1F:75:ED:80,2025:03:18 15:19:47:000,216.98,-79.4,3.0,1.53,-1.22
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:47:100,-101.9,55.28,-109.46,-2.67,0.69
08:D1:F9:DC:8F:80,2025:03:18 15:19:47:100,789.37,-534.6,433.82,0.89,-0.85
B0:B2:1C:8F:6B:C4,2025:03:18 15:19:47:100,-279.54,14.99,-40.12,-2.78,1.42
08:B6:1F:75:ED:80,2025:03:18 15:19:47:100,458.25,-9.43,-4.09,1.98,-1.55
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:47:200,-218.95,66.6,-129.25,-2.67,0.98
08:D1:F9:DC:8F:80,2025:03:18 15:19:47:200,2475.85,-521.27,-135.52,1.83,-1.36
B0:B2:1C:8F:6B:C4,2025:03:18 15:19:47:200,-128.84,37.93,-26.49,-2.18,1.23
08:B6:1F:75:ED:80,2025:03:18 15:19:47:200,540.44,-166.48,-384.12,2.73,-0.91
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:47:300,-689.49,118.14,11.11,-1.48,1.4
08:D1:F9:DC:8F:80,2025:03:18 15:19:47:300,-205.63,17.64,-87.92,0.2,-1.16
B0:B2:1C:8F:6B:C4,2025:03:18 15:19:47:300,-556.26,300.12,82.14,-1.3,1.06
08:B6:1F:75:ED:80,2025:03:18 15:19:47:300,-148.81,-38.14,399.32,-3.05,-0.36
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:47:400,-71.8,24.95,8.89,-1.23,1.22
08:D1:F9:DC:8F:80,2025:03:18 15:19:47:400,128.51,25.73,36.02,-0.62,-1.24
B0:B2:1C:8F:6B:C4,2025:03:18 15:19:47:400,50.46,-22.93,-20.98,-0.83,1.02
08:B6:1F:75:ED:80,2025:03:18 15:19:47:400,358.75,-133.65,446.12,0.29,-0.66
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:47:500,123.13,-351.94,-300.49,-0.86,0.26
08:D1:F9:DC:8F:80,2025:03:18 15:19:47:500,305.16,186.61,56.09,-1.28,-1.0
B0:B2:1C:8F:6B:C4,2025:03:18 15:19:47:500,106.04,29.82,-383.05,0.08,0.27
08:B6:1F:75:ED:80,2025:03:18 15:19:47:500,911.85,-2115.88,1949.14,0.83,-0.31
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:47:600,25.51,-10.14,17.36,-2.61,0.9
08:D1:F9:DC:8F:80,2025:03:18 15:19:47:600,284.18,477.56,25.74,-1.52,-0.54
B0:B2:1C:8F:6B:C4,2025:03:18 15:19:47:600,-547.71,-114.35,122.36,0.75,1.27
08:B6:1F:75:ED:80,2025:03:18 15:19:47:600,536.96,-74.79,367.21,0.2,-0.96
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:47:700,-92.03,80.08,-102.33,-2.48,0.62
08:D1:F9:DC:8F:80,2025:03:18 15:19:47:700,-67.18,-43.44,11.52,-1.83,-0.98
B0:B2:1C:8F:6B:C4,2025:03:18 15:19:47:700,-61.74,11.28,1.89,-1.4,1.39
08:B6:1F:75:ED:80,2025:03:18 15:19:47:700,72.88,-19.89,-2.67,1.7,-1.3
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:47:800,35.32,-21.9,44.9,-2.69,0.62
08:D1:F9:DC:8F:80,2025:03:18 15:19:47:800,753.63,-450.85,211.19,1.13,-0.99
B0:B2:1C:8F:6B:C4,2025:03:18 15:19:47:800,-269.01,5.91,-77.21,-3.07,1.29
08:B6:1F:75:ED:80,2025:03:18 15:19:47:800,245.76,-20.86,-25.23,2.45,-1.44
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:47:900,-124.72,52.91,-105.52,-2.68,0.81
08:D1:F9:DC:8F:80,2025:03:18 15:19:47:900,2472.72,-586.42,98.33,1.4,-1.33

08:B6:1F:75:ED:80,2025:03:18 15:19:59:200,0.79,0.21,-0.05,-1.81,-1.31
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:59:300,-34.84,8.48,-22.78,-2.79,0.96
08:D1:F9:DC:8F:80,2025:03:18 15:19:59:300,-9.62,-6.7,-2.28,-1.24,-0.94
B0:B2:1C:8F:6B:C4,2025:03:18 15:19:59:300,-88.36,2.36,-0.0,-1.57,1.54
08:B6:1F:75:ED:80,2025:03:18 15:19:59:300,-0.48,-0.12,0.03,-1.84,-1.32
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:59:400,-66.99,13.24,-51.55,-2.89,0.9
08:D1:F9:DC:8F:80,2025:03:18 15:19:59:400,-1.87,-1.32,-0.43,-1.26,-0.93
B0:B2:1C:8F:6B:C4,2025:03:18 15:19:59:400,8.36,0.52,-1.73,0.29,1.36
08:B6:1F:75:ED:80,2025:03:18 15:19:59:400,-5.11,-1.34,0.42,-1.87,-1.3
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:59:500,21.69,-3.36,14.31,-2.91,0.97
08:D1:F9:DC:8F:80,2025:03:18 15:19:59:500,-5.34,-3.89,-1.26,-1.26,-0.92
B0:B2:1C:8F:6B:C4,2025:03:18 15:19:59:500,12.13,1.1,-1.32,0.7,1.43
08:B6:1F:75:ED:80,2025:03:18 15:19:59:500,-11.82,-2.96,1.0,-1.9,-1.31
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:59:600,-24.63,5.35,-16.45,-2.83,0.96
08:D1:F9:DC:8F:80,2025:03:18 15:19:59:600,-8.84,-6.35,-2.01,-1.26,-0.93
B0:B2:1C:8F:6B:C4,2025:03:18 15:19:59:600,-12.54,-0.49,1.68,0.28,1.43
08:B6:1F:75:ED:80,2025:03:18 15:19:59:600,-2.79,-0.7,0.18,-1.82,-1.32
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:59:700,-10.76,2.31,-7.03,-2.82,0.97
08:D1:F9:DC:8F:80,2025:03:18 15:19:59:700,-5.97,-4.32,-1.44,-1.25,-0.92
B0:B2:1C:8F:6B:C4,2025:03:18 15:19:59:700,12.07,0.87,-2.22,0.37,1.38
08:B6:1F:75:ED:80,2025:03:18 15:19:59:700,1.11,0.3,-0.08,-1.83,-1.3
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:59:800,-17.74,3.69,-11.37,-2.83,0.98
08:D1:F9:DC:8F:80,2025:03:18 15:19:59:800,21.35,16.36,6.01,-1.22,-0.89
B0:B2:1C:8F:6B:C4,2025:03:18 15:19:59:800,-10.06,-0.92,1.64,0.51,1.39
08:B6:1F:75:ED:80,2025:03:18 15:19:59:800,22.23,6.85,-3.54,-2.05,-1.24
CC:7B:5C:AF:BD:F4,2025:03:18 15:19:59:900,-64.09,10.05,-38.79,-2.89,1.01
08:D1:F9:DC:8F:80,2025:03:18 15:19:59:900,60.92,46.19,12.07,-1.32,-0.91
B0:B2:1C:8F:6B:C4,2025:03:18 15:19:59:900,-71.42,-8.84,15.35,0.52,1.33
08:B6:1F:75:ED:80,2025:03:18 15:19:59:900,11.59,3.15,0.87,-1.3,-1.3
CC:7B:5C:AF:BD:F4,2025:03:18 15:20:00:000,15.79,-4.31,8.57,-2.68,1.03
08:D1:F9:DC:8F:80,2025:03:18 15:20:00:000,41.1,22.67,8.42,-1.22,-1.04
B0:B2:1C:8F:6B:C4,2025:03:18 15:20:00:000,155.48,21.01,-33.24,0.56,1.32
08:B6:1F:75:ED:80,2025:03:18 15:20:00:000,40.61,14.7,-3.41,-1.8,-1.22
CC:7B:5C:AF:BD:F4,2025:03:18 15:20:00:100,6.88,-2.02,5.25,-2.77,0.88
08:D1:F9:DC:8F:80,2025:03:18 15:20:00:100,236.68,121.61,-28.71,-1.8,-1.09
B0:B2:1C:8F:6B:C4,2025:03:18 15:20:00:100,208.51,42.46,-5.95,1.43,1.37
08:B6:1F:75:ED:80,2025:03:18 15:20:00:100,-46.21,-12.6,-5.16,-1.18,-1.28
CC:7B:5C:AF:BD:F4,2025:03:18 15:20:00:200,120.97,-45.29,95.17,-2.7,0.85
08:D1:F9:DC:8F:80,2025:03:18 15:20:00:200,-28.24,-36.5,6.35,-1.74,-0.65
B0:B2:1C:8F:6B:C4,2025:03:18 15:20:00:200,-185.18,-36.22,-44.83,2.46,1.27
